Date,1121213.0,1121672.6178010472,1122132.2356020943,1122591.8534031413,1123051.4712041884,1123511.0890052356,1123970.7068062827,1124430.32460733,1124889.942408377,1125349.560209424,1125809.1780104712,1126268.7958115183,1126728.4136125655,1127188.0314136127,1127647.6492146596,1128107.2670157067,1128566.884816754,1129026.502617801,1129486.1204188482,1129945.7382198954,1130405.3560209423,1130864.9738219895,1131324.5916230367,1131784.2094240838,1132243.827225131,1132703.445026178,1133163.062827225,1133622.6806282722,1134082.2984293194,1134541.9162303666,1135001.5340314135,1135461.1518324607,1135920.7696335078,1136380.387434555,1136840.0052356021,1137299.6230366493,1137759.2408376962,1138218.8586387434,1138678.4764397906,1139138.0942408377,1139597.712041885,1140057.3298429318,1140516.947643979,1140976.5654450261,1141436.1832460733,1141895.8010471205,1142355.4188481676,1142815.0366492146,1143274.6544502617,1143734.272251309,1144193.890052356,1144653.5078534032,1145113.1256544502,1145572.7434554973,1146032.3612565445,1146491.9790575916,1146951.5968586388,1147411.214659686,1147870.832460733,1148330.45026178,1148790.0680628272,1149249.6858638744,1149709.3036649216,1150168.9214659685,1150628.5392670156,1151088.1570680628,1151547.77486911,1152007.3926701571,1152467.0104712043,1152926.6282722512,1153386.2460732984,1153845.8638743456,1154305.4816753927,1154765.0994764399,1155224.7172774868,1155684.335078534,1156143.9528795811,1156603.5706806283,1157063.1884816755,1157522.8062827224,1157982.4240837696,1158442.0418848167,1158901.6596858639,1159361.277486911,1159820.8952879582,1160280.5130890051,1160740.1308900523,1161199.7486910995,1161659.3664921466,1162118.9842931938,1162578.602094241,1163038.2198952879,1163497.837696335,1163957.4554973822,1164417.0732984294,1164876.6910994765,1165336.3089005235,1165795.9267015706,1166255.5445026178,1166715.162303665,1167174.7801047121,1167634.397905759,1168094.0157068062,1168553.6335078534,1169013.2513089005,1169472.8691099477,1169932.4869109949,1170392.1047120418,1170851.722513089,1171311.3403141361,1171770.9581151833,1172230.5759162304,1172690.1937172774,1173149.8115183245,1173609.4293193717,1174069.0471204189,1174528.664921466,1174988.2827225132,1175447.9005235601,1175907.5183246073,1176367.1361256544,1176826.7539267016,1177286.3717277488,1177745.9895287957,1178205.6073298429,1178665.22513089,1179124.8429319372,1179584.4607329844,1180044.0785340315,1180503.6963350784,1180963.3141361256,1181422.9319371728,1181882.54973822,1182342.167539267,1182801.785340314,1183261.4031413612,1183721.0209424084,1184180.6387434555,1184640.2565445027,1185099.8743455498,1185559.4921465968,1186019.109947644,1186478.727748691,1186938.3455497383,1187397.9633507854,1187857.5811518324,1188317.1989528795,1188776.8167539267,1189236.4345549739,1189696.052356021,1190155.670157068,1190615.287958115,1191074.9057591623,1191534.5235602094,1191994.1413612566,1192453.7591623038,1192913.3769633507,1193372.9947643979,1193832.612565445,1194292.2303664922,1194751.8481675393,1195211.4659685865,1195671.0837696334,1196130.7015706806,1196590.3193717278,1197049.937172775,1197509.554973822,1197969.172774869,1198428.7905759162,1198888.4083769633,1199348.0261780105,1199807.6439790577,1200267.2617801046,1200726.8795811518,1201186.497382199,1201646.115183246,1202105.7329842933,1202565.3507853404,1203024.9685863873,1203484.5863874345,1203944.2041884817,1204403.8219895288,1204863.439790576,1205323.057591623,1205782.67539267,1206242.2931937173,1206701.9109947644,1207161.5287958116,1207621.1465968587,1208080.7643979057,1208540.3821989528,1209000.0
2020-10-08T09:15:00.0000000Z,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T09:30:00.0000000Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T09:45:00.0000000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T10:00:00.0000000Z,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T10:15:00.0000000Z,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T10:30:00.0000000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T10:45:00.0000000Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T11:00:00.0000000Z,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08T11:15:00.0000000Z,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
