Close,High,Low,Open,time_close,time_open,time_period_end,Date,trades_count,Volume
1258040.0,1261000.0,1255738.0,1255738.0,2020-08-15T00:14:56.0500000Z,2020-08-15T00:00:02.7720000Z,2020-08-15T00:15:00.0000000Z,2020-08-15T00:00:00.0000000Z,283,19.6077
1268000.0,1268000.0,1258354.0,1258354.0,2020-08-15T00:29:59.9550000Z,2020-08-15T00:15:02.0410000Z,2020-08-15T00:30:00.0000000Z,2020-08-15T00:15:00.0000000Z,412,42.6642
1271500.0,1275122.0,1265784.0,1268002.0,2020-08-15T00:44:59.4220000Z,2020-08-15T00:30:02.0910000Z,2020-08-15T00:45:00.0000000Z,2020-08-15T00:30:00.0000000Z,859,75.2635
1268000.0,1273901.0,1264158.0,1271500.0,2020-08-15T00:59:53.4630000Z,2020-08-15T00:45:03.7070000Z,2020-08-15T01:00:00.0000000Z,2020-08-15T00:45:00.0000000Z,421,28.8552
1267032.0,1270000.0,1265908.0,1268000.0,2020-08-15T01:14:48.9080000Z,2020-08-15T01:00:02.7140000Z,2020-08-15T01:15:00.0000000Z,2020-08-15T01:00:00.0000000Z,213,14.7923
1269328.0,1269706.0,1267522.0,1267782.0,2020-08-15T01:29:53.4430000Z,2020-08-15T01:15:01.7290000Z,2020-08-15T01:30:00.0000000Z,2020-08-15T01:15:00.0000000Z,126,9.5926
1266551.0,1269496.0,1263600.0,1269496.0,2020-08-15T01:44:59.2670000Z,2020-08-15T01:30:02.3830000Z,2020-08-15T01:45:00.0000000Z,2020-08-15T01:30:00.0000000Z,173,8.8767
1270259.0,1271963.0,1266450.0,1266724.0,2020-08-15T01:59:59.5950000Z,2020-08-15T01:45:02.0020000Z,2020-08-15T02:00:00.0000000Z,2020-08-15T01:45:00.0000000Z,194,18.8359
1270200.0,1271000.0,1268816.0,1270259.0,2020-08-15T02:14:50.8640000Z,2020-08-15T02:00:02.1810000Z,2020-08-15T02:15:00.0000000Z,2020-08-15T02:00:00.0000000Z,194,9.084
1267500.0,1270955.0,1267330.0,1270095.0,2020-08-15T02:29:53.1630000Z,2020-08-15T02:15:02.7590000Z,2020-08-15T02:30:00.0000000Z,2020-08-15T02:15:00.0000000Z,105,4.1171
1268000.0,1269748.0,1267200.0,1267450.0,2020-08-15T02:44:47.3950000Z,2020-08-15T02:30:02.7560000Z,2020-08-15T02:45:00.0000000Z,2020-08-15T02:30:00.0000000Z,96,8.5241
1266529.0,1268442.0,1266000.0,1268000.0,2020-08-15T02:59:00.7630000Z,2020-08-15T02:45:02.4170000Z,2020-08-15T03:00:00.0000000Z,2020-08-15T02:45:00.0000000Z,105,6.4585
1267107.0,1268226.0,1266806.0,1266806.0,2020-08-15T03:14:48.3330000Z,2020-08-15T03:00:02.4360000Z,2020-08-15T03:15:00.0000000Z,2020-08-15T03:00:00.0000000Z,63,3.2721
1266001.0,1267576.0,1266000.0,1267200.0,2020-08-15T03:29:47.6850000Z,2020-08-15T03:15:02.0500000Z,2020-08-15T03:30:00.0000000Z,2020-08-15T03:15:00.0000000Z,122,15.5372
1266369.0,1266736.0,1265294.0,1266001.0,2020-08-15T03:44:08.5620000Z,2020-08-15T03:30:02.1250000Z,2020-08-15T03:45:00.0000000Z,2020-08-15T03:30:00.0000000Z,95,4.6464
1266706.0,1266777.0,1266693.0,1266697.0,2020-08-15T03:58:40.4040000Z,2020-08-15T03:45:01.1740000Z,2020-08-15T04:00:00.0000000Z,2020-08-15T03:45:00.0000000Z,30,0.8294
1263087.0,1268425.0,1263000.0,1266706.0,2020-08-15T04:14:52.3040000Z,2020-08-15T04:00:01.9490000Z,2020-08-15T04:15:00.0000000Z,2020-08-15T04:00:00.0000000Z,134,16.3093
1265000.0,1265000.0,1262000.0,1263002.0,2020-08-15T04:29:39.5570000Z,2020-08-15T04:15:02.7950000Z,2020-08-15T04:30:00.0000000Z,2020-08-15T04:15:00.0000000Z,142,13.0364
1265000.0,1265000.0,1263170.0,1265000.0,2020-08-15T04:44:44.5000000Z,2020-08-15T04:30:02.7800000Z,2020-08-15T04:45:00.0000000Z,2020-08-15T04:30:00.0000000Z,92,3.0356
1265000.0,1265000.0,1263638.0,1265000.0,2020-08-15T04:59:53.9840000Z,2020-08-15T04:45:02.4210000Z,2020-08-15T05:00:00.0000000Z,2020-08-15T04:45:00.0000000Z,92,6.0097
1263665.0,1265000.0,1263121.0,1264999.0,2020-08-15T05:14:40.4500000Z,2020-08-15T05:00:02.2010000Z,2020-08-15T05:15:00.0000000Z,2020-08-15T05:00:00.0000000Z,86,5.6832
1265000.0,1265000.0,1263153.0,1263770.0,2020-08-15T05:29:57.4040000Z,2020-08-15T05:15:02.4150000Z,2020-08-15T05:30:00.0000000Z,2020-08-15T05:15:00.0000000Z,100,4.4016
1265850.0,1266061.0,1265000.0,1265000.0,2020-08-15T05:44:51.0750000Z,2020-08-15T05:30:00.5130000Z,2020-08-15T05:45:00.0000000Z,2020-08-15T05:30:00.0000000Z,143,7.452
