Close,High,Low,Open,time_close,time_open,time_period_end,Date,trades_count,Volume
1121069.0,1123994.0,1120529.0,1123994.0,2020-10-02T00:14:46.5900000Z,2020-10-02T00:00:03.3500000Z,2020-10-02T00:15:00.0000000Z,2020-10-02T00:00:00.0000000Z,210,8.941
1121876.0,1123220.0,1121069.0,1121069.0,2020-10-02T00:29:52.7580000Z,2020-10-02T00:15:04.9590000Z,2020-10-02T00:30:00.0000000Z,2020-10-02T00:15:00.0000000Z,116,2.419
1121003.0,1122558.0,1121003.0,1121732.0,2020-10-02T00:44:54.3480000Z,2020-10-02T00:30:43.9060000Z,2020-10-02T00:45:00.0000000Z,2020-10-02T00:30:00.0000000Z,123,4.8767
1121054.0,1122002.0,1121002.0,1121002.0,2020-10-02T00:59:37.4320000Z,2020-10-02T00:45:35.5040000Z,2020-10-02T01:00:00.0000000Z,2020-10-02T00:45:00.0000000Z,67,1.2457
1122969.0,1123100.0,1121054.0,1121055.0,2020-10-02T01:14:45.0090000Z,2020-10-02T01:00:03.9390000Z,2020-10-02T01:15:00.0000000Z,2020-10-02T01:00:00.0000000Z,45,1.708
1122320.0,1122970.0,1122210.0,1122970.0,2020-10-02T01:27:18.7820000Z,2020-10-02T01:15:20.3310000Z,2020-10-02T01:30:00.0000000Z,2020-10-02T01:15:00.0000000Z,60,3.7507
1122200.0,1122830.0,1122200.0,1122321.0,2020-10-02T01:44:27.2030000Z,2020-10-02T01:31:00.6020000Z,2020-10-02T01:45:00.0000000Z,2020-10-02T01:30:00.0000000Z,76,5.0292
1121556.0,1124000.0,1121524.0,1122200.0,2020-10-02T01:56:40.8840000Z,2020-10-02T01:47:07.8410000Z,2020-10-02T02:00:00.0000000Z,2020-10-02T01:45:00.0000000Z,115,13.3126
1121706.0,1122962.0,1121556.0,1121556.0,2020-10-02T02:14:42.3330000Z,2020-10-02T02:00:02.8440000Z,2020-10-02T02:15:00.0000000Z,2020-10-02T02:00:00.0000000Z,107,11.0753
1122997.0,1122999.0,1121706.0,1121706.0,2020-10-02T02:28:22.5390000Z,2020-10-02T02:15:19.6940000Z,2020-10-02T02:30:00.0000000Z,2020-10-02T02:15:00.0000000Z,71,4.9288
1122494.0,1123554.0,1122467.0,1122998.0,2020-10-02T02:44:54.7240000Z,2020-10-02T02:30:34.4900000Z,2020-10-02T02:45:00.0000000Z,2020-10-02T02:30:00.0000000Z,156,5.7833
1122122.0,1122326.0,1121565.0,1122268.0,2020-10-02T02:59:57.5530000Z,2020-10-02T02:45:27.9250000Z,2020-10-02T03:00:00.0000000Z,2020-10-02T02:45:00.0000000Z,91,3.4026
1122699.0,1123559.0,1122122.0,1122123.0,2020-10-02T03:14:26.1680000Z,2020-10-02T03:00:03.7490000Z,2020-10-02T03:15:00.0000000Z,2020-10-02T03:00:00.0000000Z,234,11.8729
1123454.0,1123505.0,1122700.0,1122700.0,2020-10-02T03:29:55.7770000Z,2020-10-02T03:15:04.2820000Z,2020-10-02T03:30:00.0000000Z,2020-10-02T03:15:00.0000000Z,113,5.9885
1123285.0,1124446.0,1123105.0,1123454.0,2020-10-02T03:44:54.8280000Z,2020-10-02T03:30:12.0160000Z,2020-10-02T03:45:00.0000000Z,2020-10-02T03:30:00.0000000Z,139,5.1936
1126400.0,1126400.0,1123027.0,1123148.0,2020-10-02T03:59:44.4770000Z,2020-10-02T03:45:19.4750000Z,2020-10-02T04:00:00.0000000Z,2020-10-02T03:45:00.0000000Z,119,4.9127
1126359.0,1128333.0,1125800.0,1126400.0,2020-10-02T04:14:59.1850000Z,2020-10-02T04:00:01.2280000Z,2020-10-02T04:15:00.0000000Z,2020-10-02T04:00:00.0000000Z,202,16.1829
1127642.0,1127702.0,1126168.0,1126372.0,2020-10-02T04:29:30.8350000Z,2020-10-02T04:15:03.4450000Z,2020-10-02T04:30:00.0000000Z,2020-10-02T04:15:00.0000000Z,105,4.2144
1126240.0,1127642.0,1126240.0,1127642.0,2020-10-02T04:44:31.9510000Z,2020-10-02T04:30:36.0630000Z,2020-10-02T04:45:00.0000000Z,2020-10-02T04:30:00.0000000Z,149,5.6326
1121054.0,1126241.0,1121054.0,1126241.0,2020-10-02T04:59:58.7190000Z,2020-10-02T04:46:12.3550000Z,2020-10-02T05:00:00.0000000Z,2020-10-02T04:45:00.0000000Z,205,6.2996
1108158.0,1121055.0,1104957.0,1121054.0,2020-10-02T05:14:59.9110000Z,2020-10-02T05:00:01.8540000Z,2020-10-02T05:15:00.0000000Z,2020-10-02T05:00:00.0000000Z,764,54.6073
1099556.0,1109961.0,1098617.0,1108113.0,2020-10-02T05:29:54.5900000Z,2020-10-02T05:15:14.2530000Z,2020-10-02T05:30:00.0000000Z,2020-10-02T05:15:00.0000000Z,613,46.8341
1100417.0,1100939.0,1097000.0,1099556.0,2020-10-02T05:44:59.8140000Z,2020-10-02T05:30:00.3680000Z,2020-10-02T05:45:00.0000000Z,2020-10-02T05:30:00.0000000Z,377,27.3283
1099237.0,1100929.0,1098000.0,1100929.0,2020-10-02T05:59:38.3080000Z,2020-10-02T05:45:02.1450000Z,2020-10-02T06:00:00.0000000Z,2020-10-02T05:45:00.0000000Z,285,17.0973
1102000.0,1102211.0,1097001.0,1099237.0,2020-10-02T06:14:57.5530000Z,2020-10-02T06:00:00.4620000Z,2020-10-02T06:15:00.0000000Z,2020-10-02T06:00:00.0000000Z,228,9.6923
1106076.0,1106885.0,1101466.0,1102000.0,2020-10-02T06:29:55.9880000Z,2020-10-02T06:15:03.6980000Z,2020-10-02T06:30:00.0000000Z,2020-10-02T06:15:00.0000000Z,287,15.0093
1108366.0,1108847.0,1105832.0,1106076.0,2020-10-02T06:44:55.6570000Z,2020-10-02T06:30:01.4160000Z,2020-10-02T06:45:00.0000000Z,2020-10-02T06:30:00.0000000Z,216,18.6064
1105771.0,1108790.0,1105601.0,1108155.0,2020-10-02T06:59:38.9960000Z,2020-10-02T06:45:18.7770000Z,2020-10-02T07:00:00.0000000Z,2020-10-02T06:45:00.0000000Z,214,11.9158
1106600.0,1107639.0,1105000.0,1105802.0,2020-10-02T07:14:58.8710000Z,2020-10-02T07:00:02.8850000Z,2020-10-02T07:15:00.0000000Z,2020-10-02T07:00:00.0000000Z,232,9.0364
1107760.0,1109048.0,1106183.0,1106600.0,2020-10-02T07:29:55.7400000Z,2020-10-02T07:15:02.4550000Z,2020-10-02T07:30:00.0000000Z,2020-10-02T07:15:00.0000000Z,131,4.0737
1106456.0,1107738.0,1106000.0,1107738.0,2020-10-02T07:44:58.8040000Z,2020-10-02T07:30:08.0230000Z,2020-10-02T07:45:00.0000000Z,2020-10-02T07:30:00.0000000Z,132,2.3571
1106054.0,1106554.0,1104469.0,1106120.0,2020-10-02T07:59:52.7440000Z,2020-10-02T07:45:21.7300000Z,2020-10-02T08:00:00.0000000Z,2020-10-02T07:45:00.0000000Z,172,7.6636
1102312.0,1106057.0,1102311.0,1106054.0,2020-10-02T08:14:57.9280000Z,2020-10-02T08:00:03.6300000Z,2020-10-02T08:15:00.0000000Z,2020-10-02T08:00:00.0000000Z,181,5.4665
1105218.0,1107070.0,1102310.0,1102311.0,2020-10-02T08:29:08.5570000Z,2020-10-02T08:15:05.4100000Z,2020-10-02T08:30:00.0000000Z,2020-10-02T08:15:00.0000000Z,134,2.3317
1104320.0,1105218.0,1104260.0,1105218.0,2020-10-02T08:44:54.3940000Z,2020-10-02T08:30:03.2110000Z,2020-10-02T08:45:00.0000000Z,2020-10-02T08:30:00.0000000Z,103,3.6118
1103409.0,1104321.0,1100853.0,1104321.0,2020-10-02T08:59:55.8490000Z,2020-10-02T08:45:02.3740000Z,2020-10-02T09:00:00.0000000Z,2020-10-02T08:45:00.0000000Z,179,4.7387
1103449.0,1105634.0,1102503.0,1103231.0,2020-10-02T09:14:51.4250000Z,2020-10-02T09:00:04.1120000Z,2020-10-02T09:15:00.0000000Z,2020-10-02T09:00:00.0000000Z,134,2.832
1100000.0,1103500.0,1100000.0,1103448.0,2020-10-02T09:29:45.6830000Z,2020-10-02T09:15:20.0130000Z,2020-10-02T09:30:00.0000000Z,2020-10-02T09:15:00.0000000Z,224,12.0362
1099116.0,1100730.0,1099116.0,1100000.0,2020-10-02T09:44:53.9530000Z,2020-10-02T09:30:01.9280000Z,2020-10-02T09:45:00.0000000Z,2020-10-02T09:30:00.0000000Z,162,10.8926
1101001.0,1101083.0,1099377.0,1099381.0,2020-10-02T09:57:16.1040000Z,2020-10-02T09:45:28.1850000Z,2020-10-02T10:00:00.0000000Z,2020-10-02T09:45:00.0000000Z,105,7.2973
1101646.0,1103252.0,1100800.0,1101001.0,2020-10-02T10:14:57.9470000Z,2020-10-02T10:00:03.6210000Z,2020-10-02T10:15:00.0000000Z,2020-10-02T10:00:00.0000000Z,145,7.5079
1100984.0,1101680.0,1095002.0,1101646.0,2020-10-02T10:29:58.8190000Z,2020-10-02T10:15:03.6290000Z,2020-10-02T10:30:00.0000000Z,2020-10-02T10:15:00.0000000Z,481,15.7593
1101506.0,1101931.0,1099993.0,1100004.0,2020-10-02T10:44:52.3820000Z,2020-10-02T10:30:01.2550000Z,2020-10-02T10:45:00.0000000Z,2020-10-02T10:30:00.0000000Z,189,6.8261
1103328.0,1103398.0,1100787.0,1101506.0,2020-10-02T10:59:56.4520000Z,2020-10-02T10:45:08.3290000Z,2020-10-02T11:00:00.0000000Z,2020-10-02T10:45:00.0000000Z,181,5.7542
1103115.0,1104000.0,1102988.0,1103328.0,2020-10-02T11:14:52.6480000Z,2020-10-02T11:00:02.5310000Z,2020-10-02T11:15:00.0000000Z,2020-10-02T11:00:00.0000000Z,180,11.3101
1102498.0,1103421.0,1102497.0,1103112.0,2020-10-02T11:29:15.4400000Z,2020-10-02T11:15:02.4620000Z,2020-10-02T11:30:00.0000000Z,2020-10-02T11:15:00.0000000Z,136,3.0352
1103010.0,1104556.0,1102500.0,1102500.0,2020-10-02T11:43:47.1300000Z,2020-10-02T11:30:23.0430000Z,2020-10-02T11:45:00.0000000Z,2020-10-02T11:30:00.0000000Z,154,4.5437
1101220.0,1103555.0,1101220.0,1103003.0,2020-10-02T11:59:49.6690000Z,2020-10-02T11:45:00.5610000Z,2020-10-02T12:00:00.0000000Z,2020-10-02T11:45:00.0000000Z,197,7.001
1104123.0,1104123.0,1101220.0,1101221.0,2020-10-02T12:14:59.9930000Z,2020-10-02T12:00:03.1260000Z,2020-10-02T12:15:00.0000000Z,2020-10-02T12:00:00.0000000Z,153,4.9451
1106223.0,1107666.0,1104122.0,1104122.0,2020-10-02T12:29:57.2990000Z,2020-10-02T12:15:02.1490000Z,2020-10-02T12:30:00.0000000Z,2020-10-02T12:15:00.0000000Z,238,7.6232
1105001.0,1106223.0,1105000.0,1106223.0,2020-10-02T12:44:39.5720000Z,2020-10-02T12:30:02.0770000Z,2020-10-02T12:45:00.0000000Z,2020-10-02T12:30:00.0000000Z,232,7.7934
1106665.0,1106794.0,1105001.0,1105001.0,2020-10-02T12:59:58.1460000Z,2020-10-02T12:45:41.2340000Z,2020-10-02T13:00:00.0000000Z,2020-10-02T12:45:00.0000000Z,189,5.0707
1105011.0,1107059.0,1105011.0,1106665.0,2020-10-02T13:14:57.5610000Z,2020-10-02T13:00:02.8330000Z,2020-10-02T13:15:00.0000000Z,2020-10-02T13:00:00.0000000Z,165,3.0218
1104065.0,1106866.0,1102057.0,1105010.0,2020-10-02T13:29:48.2750000Z,2020-10-02T13:15:03.8960000Z,2020-10-02T13:30:00.0000000Z,2020-10-02T13:15:00.0000000Z,247,9.9367
1111000.0,1111000.0,1103505.0,1104066.0,2020-10-02T13:44:59.5090000Z,2020-10-02T13:30:02.7420000Z,2020-10-02T13:45:00.0000000Z,2020-10-02T13:30:00.0000000Z,269,17.8057
1112467.0,1119249.0,1111000.0,1111000.0,2020-10-02T13:59:56.1050000Z,2020-10-02T13:45:00.8920000Z,2020-10-02T14:00:00.0000000Z,2020-10-02T13:45:00.0000000Z,422,12.4304
1113657.0,1116009.0,1112391.0,1112467.0,2020-10-02T14:14:57.5900000Z,2020-10-02T14:00:00.7370000Z,2020-10-02T14:15:00.0000000Z,2020-10-02T14:00:00.0000000Z,337,14.799
1112796.0,1115055.0,1110437.0,1113657.0,2020-10-02T14:29:59.3840000Z,2020-10-02T14:15:03.1320000Z,2020-10-02T14:30:00.0000000Z,2020-10-02T14:15:00.0000000Z,272,4.802
1111222.0,1115520.0,1111187.0,1112814.0,2020-10-02T14:44:50.9910000Z,2020-10-02T14:30:02.2930000Z,2020-10-02T14:45:00.0000000Z,2020-10-02T14:30:00.0000000Z,272,8.8356
1112413.0,1115000.0,1110920.0,1111211.0,2020-10-02T14:59:57.2780000Z,2020-10-02T14:45:08.4120000Z,2020-10-02T15:00:00.0000000Z,2020-10-02T14:45:00.0000000Z,246,4.0279
1112709.0,1113293.0,1112275.0,1112276.0,2020-10-02T15:14:54.9120000Z,2020-10-02T15:00:01.9880000Z,2020-10-02T15:15:00.0000000Z,2020-10-02T15:00:00.0000000Z,145,3.0049
1113931.0,1114000.0,1112455.0,1112697.0,2020-10-02T15:29:57.3240000Z,2020-10-02T15:15:02.4120000Z,2020-10-02T15:30:00.0000000Z,2020-10-02T15:15:00.0000000Z,119,5.8776
1114048.0,1114049.0,1113000.0,1113930.0,2020-10-02T15:44:54.0160000Z,2020-10-02T15:30:02.1120000Z,2020-10-02T15:45:00.0000000Z,2020-10-02T15:30:00.0000000Z,95,1.7662
1111557.0,1114150.0,1110644.0,1114000.0,2020-10-02T15:58:59.3100000Z,2020-10-02T15:45:01.7500000Z,2020-10-02T16:00:00.0000000Z,2020-10-02T15:45:00.0000000Z,188,5.1963
1114901.0,1114984.0,1110000.0,1111518.0,2020-10-02T16:14:56.1000000Z,2020-10-02T16:00:02.6650000Z,2020-10-02T16:15:00.0000000Z,2020-10-02T16:00:00.0000000Z,155,2.7891
1114148.0,1115557.0,1114004.0,1114004.0,2020-10-02T16:29:22.9520000Z,2020-10-02T16:15:01.9300000Z,2020-10-02T16:30:00.0000000Z,2020-10-02T16:15:00.0000000Z,85,1.8085
1114776.0,1114846.0,1112974.0,1114003.0,2020-10-02T16:44:57.3830000Z,2020-10-02T16:30:02.6010000Z,2020-10-02T16:45:00.0000000Z,2020-10-02T16:30:00.0000000Z,133,3.6055
1114475.0,1114775.0,1113666.0,1114775.0,2020-10-02T16:58:41.0770000Z,2020-10-02T16:45:02.2640000Z,2020-10-02T17:00:00.0000000Z,2020-10-02T16:45:00.0000000Z,25,0.2613
1114545.0,1114875.0,1114307.0,1114307.0,2020-10-02T17:13:08.8620000Z,2020-10-02T17:00:02.3170000Z,2020-10-02T17:15:00.0000000Z,2020-10-02T17:00:00.0000000Z,46,0.546
1115292.0,1115556.0,1114545.0,1114550.0,2020-10-02T17:28:43.6640000Z,2020-10-02T17:15:02.2960000Z,2020-10-02T17:30:00.0000000Z,2020-10-02T17:15:00.0000000Z,60,2.4837
1112500.0,1115292.0,1112012.0,1115292.0,2020-10-02T17:43:51.9850000Z,2020-10-02T17:30:02.3520000Z,2020-10-02T17:45:00.0000000Z,2020-10-02T17:30:00.0000000Z,85,1.0409
1112786.0,1113057.0,1112090.0,1112500.0,2020-10-02T17:57:26.2990000Z,2020-10-02T17:45:01.7980000Z,2020-10-02T18:00:00.0000000Z,2020-10-02T17:45:00.0000000Z,36,0.6771
1114298.0,1114999.0,1113057.0,1113057.0,2020-10-02T18:14:57.5420000Z,2020-10-02T18:00:02.6190000Z,2020-10-02T18:15:00.0000000Z,2020-10-02T18:00:00.0000000Z,35,0.4327
1114297.0,1114298.0,1114297.0,1114298.0,2020-10-02T18:29:49.8350000Z,2020-10-02T18:15:02.5110000Z,2020-10-02T18:30:00.0000000Z,2020-10-02T18:15:00.0000000Z,13,0.4362
1114517.0,1114700.0,1114096.0,1114297.0,2020-10-02T18:44:40.7510000Z,2020-10-02T18:30:02.5300000Z,2020-10-02T18:45:00.0000000Z,2020-10-02T18:30:00.0000000Z,24,0.2676
1115059.0,1115059.0,1113335.0,1114460.0,2020-10-02T18:57:07.0290000Z,2020-10-02T18:45:02.2300000Z,2020-10-02T19:00:00.0000000Z,2020-10-02T18:45:00.0000000Z,61,1.3951
1113276.0,1115532.0,1113276.0,1115058.0,2020-10-02T19:14:13.3710000Z,2020-10-02T19:00:02.6040000Z,2020-10-02T19:15:00.0000000Z,2020-10-02T19:00:00.0000000Z,52,1.131
1114361.0,1114361.0,1113249.0,1113249.0,2020-10-02T19:29:10.4840000Z,2020-10-02T19:15:02.5620000Z,2020-10-02T19:30:00.0000000Z,2020-10-02T19:15:00.0000000Z,23,0.2409
1113565.0,1114312.0,1112502.0,1114312.0,2020-10-02T19:43:46.7680000Z,2020-10-02T19:30:02.6330000Z,2020-10-02T19:45:00.0000000Z,2020-10-02T19:30:00.0000000Z,65,0.6253
1112853.0,1113567.0,1112294.0,1113565.0,2020-10-02T19:58:33.9520000Z,2020-10-02T19:45:02.2980000Z,2020-10-02T20:00:00.0000000Z,2020-10-02T19:45:00.0000000Z,31,0.1068
1112557.0,1112557.0,1111674.0,1112407.0,2020-10-02T20:14:23.6510000Z,2020-10-02T20:00:02.3900000Z,2020-10-02T20:15:00.0000000Z,2020-10-02T20:00:00.0000000Z,116,1.3219
1113978.0,1113978.0,1112558.0,1112558.0,2020-10-02T20:29:31.9840000Z,2020-10-02T20:15:01.9910000Z,2020-10-02T20:30:00.0000000Z,2020-10-02T20:15:00.0000000Z,41,0.3979
1114364.0,1114557.0,1113977.0,1113977.0,2020-10-02T20:43:51.1230000Z,2020-10-02T20:30:01.9860000Z,2020-10-02T20:45:00.0000000Z,2020-10-02T20:30:00.0000000Z,34,1.0646
1114117.0,1114365.0,1114117.0,1114364.0,2020-10-02T20:58:16.0850000Z,2020-10-02T20:45:02.8730000Z,2020-10-02T21:00:00.0000000Z,2020-10-02T20:45:00.0000000Z,20,0.4769
