Date,time_period_end,time_open,time_close,Open,High,Low,Close,Volume,trades_count
2019-08-11T00:00:00.0000000Z,2019-08-11T00:15:00.0000000Z,2019-08-11T00:00:00.0000000Z,2019-08-11T00:14:46.0000000Z,1192119.0,1193601.0,1190210.0,1191859.0,52.35539303,371
2019-08-11T00:15:00.0000000Z,2019-08-11T00:30:00.0000000Z,2019-08-11T00:15:22.0000000Z,2019-08-11T00:29:09.0000000Z,1191859.0,1197869.0,1191500.0,1197000.0,38.98833437,311
2019-08-11T00:30:00.0000000Z,2019-08-11T00:45:00.0000000Z,2019-08-11T00:30:09.0000000Z,2019-08-11T00:44:56.0000000Z,1197005.0,1205000.0,1195672.0,1203000.0,107.59540055,584
2019-08-11T00:45:00.0000000Z,2019-08-11T01:00:00.0000000Z,2019-08-11T00:45:01.0000000Z,2019-08-11T00:59:53.0000000Z,1202949.0,1206950.0,1202226.0,1202803.0,38.0977281,339
2019-08-11T01:00:00.0000000Z,2019-08-11T01:15:00.0000000Z,2019-08-11T01:00:03.0000000Z,2019-08-11T01:14:50.0000000Z,1202987.0,1203678.0,1200000.0,1200867.0,31.09774283,239
2019-08-11T01:15:00.0000000Z,2019-08-11T01:30:00.0000000Z,2019-08-11T01:15:02.0000000Z,2019-08-11T01:29:59.0000000Z,1200905.0,1202597.0,1199501.0,1200972.0,10.94496818,137
2019-08-11T01:30:00.0000000Z,2019-08-11T01:45:00.0000000Z,2019-08-11T01:30:00.0000000Z,2019-08-11T01:44:54.0000000Z,1202203.0,1202492.0,1200000.0,1200500.0,16.87640426,124
2019-08-11T01:45:00.0000000Z,2019-08-11T02:00:00.0000000Z,2019-08-11T01:45:00.0000000Z,2019-08-11T01:59:50.0000000Z,1200500.0,1200689.0,1198080.0,1199986.0,14.16730471,142
2019-08-11T02:00:00.0000000Z,2019-08-11T02:15:00.0000000Z,2019-08-11T02:00:19.0000000Z,2019-08-11T02:14:51.0000000Z,1199865.0,1202193.0,1199347.0,1201521.0,7.78776148,128
2019-08-11T02:15:00.0000000Z,2019-08-11T02:30:00.0000000Z,2019-08-11T02:15:29.0000000Z,2019-08-11T02:29:59.0000000Z,1201507.0,1202500.0,1201000.0,1201501.0,11.22326017,141
2019-08-11T02:30:00.0000000Z,2019-08-11T02:45:00.0000000Z,2019-08-11T02:30:25.0000000Z,2019-08-11T02:44:55.0000000Z,1201480.0,1202187.0,1199999.0,1199999.0,23.47066,189
2019-08-11T02:45:00.0000000Z,2019-08-11T03:00:00.0000000Z,2019-08-11T02:45:04.0000000Z,2019-08-11T02:59:32.0000000Z,1199999.0,1201405.0,1199684.0,1201100.0,11.88189393,102
2019-08-11T03:00:00.0000000Z,2019-08-11T03:15:00.0000000Z,2019-08-11T03:00:05.0000000Z,2019-08-11T03:14:51.0000000Z,1201100.0,1201651.0,1200644.0,1201626.0,4.45501039,69
2019-08-11T03:15:00.0000000Z,2019-08-11T03:30:00.0000000Z,2019-08-11T03:15:00.0000000Z,2019-08-11T03:29:58.0000000Z,1201651.0,1204500.0,1201651.0,1204500.0,37.36687078,247
2019-08-11T03:30:00.0000000Z,2019-08-11T03:45:00.0000000Z,2019-08-11T03:30:18.0000000Z,2019-08-11T03:44:59.0000000Z,1204500.0,1204500.0,1202000.0,1202480.0,13.98638417,153
2019-08-11T03:45:00.0000000Z,2019-08-11T04:00:00.0000000Z,2019-08-11T03:45:58.0000000Z,2019-08-11T03:59:02.0000000Z,1202632.0,1203759.0,1202132.0,1202961.0,12.72730698,110
2019-08-11T04:00:00.0000000Z,2019-08-11T04:15:00.0000000Z,2019-08-11T04:00:15.0000000Z,2019-08-11T04:14:17.0000000Z,1202949.0,1205199.0,1202652.0,1203728.0,30.55343346,211
2019-08-11T04:15:00.0000000Z,2019-08-11T04:30:00.0000000Z,2019-08-11T04:15:51.0000000Z,2019-08-11T04:29:57.0000000Z,1204047.0,1204058.0,1201341.0,1201341.0,19.60943054,120
2019-08-11T04:30:00.0000000Z,2019-08-11T04:45:00.0000000Z,2019-08-11T04:30:21.0000000Z,2019-08-11T04:44:22.0000000Z,1201762.0,1202862.0,1201134.0,1201890.0,8.6940037,96
2019-08-11T04:45:00.0000000Z,2019-08-11T05:00:00.0000000Z,2019-08-11T04:45:02.0000000Z,2019-08-11T04:59:49.0000000Z,1201891.0,1202253.0,1200301.0,1200303.0,9.35372394,108
2019-08-11T05:00:00.0000000Z,2019-08-11T05:15:00.0000000Z,2019-08-11T05:00:03.0000000Z,2019-08-11T05:14:42.0000000Z,1200928.0,1202000.0,1199000.0,1201341.0,21.61034261,213
2019-08-11T05:15:00.0000000Z,2019-08-11T05:30:00.0000000Z,2019-08-11T05:15:14.0000000Z,2019-08-11T05:29:34.0000000Z,1201819.0,1201998.0,1199586.0,1199704.0,10.99955772,120
2019-08-11T05:30:00.0000000Z,2019-08-11T05:45:00.0000000Z,2019-08-11T05:30:19.0000000Z,2019-08-11T05:44:50.0000000Z,1199781.0,1201124.0,1199208.0,1200972.0,9.62283377,114
2019-08-11T05:45:00.0000000Z,2019-08-11T06:00:00.0000000Z,2019-08-11T05:45:52.0000000Z,2019-08-11T05:59:49.0000000Z,1200972.0,1201950.0,1199578.0,1200012.0,7.91015677,113
2019-08-11T06:00:00.0000000Z,2019-08-11T06:15:00.0000000Z,2019-08-11T06:00:05.0000000Z,2019-08-11T06:14:23.0000000Z,1201003.0,1201890.0,1200055.0,1200626.0,6.09443704,113
2019-08-11T06:15:00.0000000Z,2019-08-11T06:30:00.0000000Z,2019-08-11T06:15:40.0000000Z,2019-08-11T06:29:58.0000000Z,1200500.0,1201890.0,1200303.0,1200500.0,12.00552459,131
2019-08-11T06:30:00.0000000Z,2019-08-11T06:45:00.0000000Z,2019-08-11T06:30:01.0000000Z,2019-08-11T06:44:57.0000000Z,1200552.0,1201342.0,1199000.0,1199000.0,27.75108421,136
2019-08-11T06:45:00.0000000Z,2019-08-11T07:00:00.0000000Z,2019-08-11T06:45:34.0000000Z,2019-08-11T06:59:48.0000000Z,1198980.0,1199500.0,1196583.0,1198478.0,39.38244956,225
2019-08-11T07:00:00.0000000Z,2019-08-11T07:15:00.0000000Z,2019-08-11T07:00:04.0000000Z,2019-08-11T07:14:51.0000000Z,1198477.0,1199915.0,1197321.0,1198491.0,9.67942995,138
2019-08-11T07:15:00.0000000Z,2019-08-11T07:30:00.0000000Z,2019-08-11T07:15:05.0000000Z,2019-08-11T07:29:32.0000000Z,1198491.0,1198998.0,1197383.0,1198010.0,9.36718366,126
2019-08-11T07:30:00.0000000Z,2019-08-11T07:45:00.0000000Z,2019-08-11T07:30:21.0000000Z,2019-08-11T07:44:53.0000000Z,1198510.0,1200000.0,1198200.0,1199690.0,7.67368907,100
2019-08-11T07:45:00.0000000Z,2019-08-11T08:00:00.0000000Z,2019-08-11T07:45:00.0000000Z,2019-08-11T07:59:49.0000000Z,1199684.0,1200000.0,1199000.0,1199999.0,31.22692458,121
2019-08-11T08:00:00.0000000Z,2019-08-11T08:15:00.0000000Z,2019-08-11T08:00:10.0000000Z,2019-08-11T08:14:51.0000000Z,1200000.0,1201465.0,1199355.0,1200562.0,16.32930547,145
2019-08-11T08:15:00.0000000Z,2019-08-11T08:30:00.0000000Z,2019-08-11T08:15:03.0000000Z,2019-08-11T08:29:33.0000000Z,1200562.0,1200976.0,1198000.0,1198007.0,10.57392328,144
2019-08-11T08:30:00.0000000Z,2019-08-11T08:45:00.0000000Z,2019-08-11T08:30:00.0000000Z,2019-08-11T08:44:47.0000000Z,1198159.0,1199996.0,1197593.0,1198100.0,17.74511662,130
2019-08-11T08:45:00.0000000Z,2019-08-11T09:00:00.0000000Z,2019-08-11T08:45:00.0000000Z,2019-08-11T08:59:57.0000000Z,1198100.0,1198100.0,1193347.0,1196875.0,117.74489997,597
2019-08-11T09:00:00.0000000Z,2019-08-11T09:15:00.0000000Z,2019-08-11T09:00:24.0000000Z,2019-08-11T09:14:59.0000000Z,1196506.0,1197043.0,1186930.0,1186930.0,74.8181258,435
2019-08-11T09:15:00.0000000Z,2019-08-11T09:30:00.0000000Z,2019-08-11T09:15:00.0000000Z,2019-08-11T09:29:58.0000000Z,1186930.0,1187530.0,1178000.0,1187309.0,205.12546076,1268
2019-08-11T09:30:00.0000000Z,2019-08-11T09:45:00.0000000Z,2019-08-11T09:30:02.0000000Z,2019-08-11T09:44:48.0000000Z,1187313.0,1191440.0,1186645.0,1188797.0,61.75515151,460
2019-08-11T09:45:00.0000000Z,2019-08-11T10:00:00.0000000Z,2019-08-11T09:45:09.0000000Z,2019-08-11T09:59:52.0000000Z,1187999.0,1203610.0,1187262.0,1198216.0,148.87379756,710
2019-08-11T10:00:00.0000000Z,2019-08-11T10:15:00.0000000Z,2019-08-11T10:00:01.0000000Z,2019-08-11T10:14:55.0000000Z,1199380.0,1203340.0,1197622.0,1203340.0,56.90647156,311
2019-08-11T10:15:00.0000000Z,2019-08-11T10:30:00.0000000Z,2019-08-11T10:15:02.0000000Z,2019-08-11T10:29:57.0000000Z,1202293.0,1202445.0,1198585.0,1200624.0,41.43960619,238
2019-08-11T10:30:00.0000000Z,2019-08-11T10:45:00.0000000Z,2019-08-11T10:30:00.0000000Z,2019-08-11T10:44:58.0000000Z,1200624.0,1200674.0,1198000.0,1198284.0,18.73336018,103
2019-08-11T10:45:00.0000000Z,2019-08-11T11:00:00.0000000Z,2019-08-11T10:45:00.0000000Z,2019-08-11T10:59:46.0000000Z,1198284.0,1200380.0,1197000.0,1197858.0,88.26526353,294
2019-08-11T11:00:00.0000000Z,2019-08-11T11:15:00.0000000Z,2019-08-11T11:00:02.0000000Z,2019-08-11T11:14:59.0000000Z,1197702.0,1200934.0,1197702.0,1200928.0,21.08922308,252
2019-08-11T11:15:00.0000000Z,2019-08-11T11:30:00.0000000Z,2019-08-11T11:15:01.0000000Z,2019-08-11T11:29:35.0000000Z,1200928.0,1202000.0,1199104.0,1200999.0,21.84721077,187
2019-08-11T11:30:00.0000000Z,2019-08-11T11:45:00.0000000Z,2019-08-11T11:30:06.0000000Z,2019-08-11T11:44:36.0000000Z,1201000.0,1203000.0,1200414.0,1203000.0,15.70437004,174
2019-08-11T11:45:00.0000000Z,2019-08-11T12:00:00.0000000Z,2019-08-11T11:45:07.0000000Z,2019-08-11T11:59:58.0000000Z,1202999.0,1212999.0,1202205.0,1211668.0,179.27248703,814
2019-08-11T12:00:00.0000000Z,2019-08-11T12:15:00.0000000Z,2019-08-11T12:00:00.0000000Z,2019-08-11T12:14:52.0000000Z,1211668.0,1212112.0,1209000.0,1210216.0,105.5042362,818
2019-08-11T12:15:00.0000000Z,2019-08-11T12:30:00.0000000Z,2019-08-11T12:15:03.0000000Z,2019-08-11T12:29:44.0000000Z,1211120.0,1211700.0,1205872.0,1207962.0,40.59456289,355
2019-08-11T12:30:00.0000000Z,2019-08-11T12:45:00.0000000Z,2019-08-11T12:30:00.0000000Z,2019-08-11T12:44:15.0000000Z,1207939.0,1209949.0,1207000.0,1208190.0,22.95644811,157
2019-08-11T12:45:00.0000000Z,2019-08-11T13:00:00.0000000Z,2019-08-11T12:45:07.0000000Z,2019-08-11T12:59:57.0000000Z,1208188.0,1209588.0,1207664.0,1209500.0,24.38003447,199
2019-08-11T13:00:00.0000000Z,2019-08-11T13:15:00.0000000Z,2019-08-11T13:00:16.0000000Z,2019-08-11T13:14:57.0000000Z,1209412.0,1211230.0,1206745.0,1207547.0,49.31295869,320
2019-08-11T13:15:00.0000000Z,2019-08-11T13:30:00.0000000Z,2019-08-11T13:15:11.0000000Z,2019-08-11T13:29:49.0000000Z,1207506.0,1207506.0,1205500.0,1206317.0,25.28690279,140
2019-08-11T13:30:00.0000000Z,2019-08-11T13:45:00.0000000Z,2019-08-11T13:30:09.0000000Z,2019-08-11T13:44:59.0000000Z,1206200.0,1207320.0,1201294.0,1203899.0,54.60216501,313
2019-08-11T13:45:00.0000000Z,2019-08-11T14:00:00.0000000Z,2019-08-11T13:45:02.0000000Z,2019-08-11T13:59:34.0000000Z,1203899.0,1205512.0,1202680.0,1203551.0,35.66721406,203
2019-08-11T14:00:00.0000000Z,2019-08-11T14:15:00.0000000Z,2019-08-11T14:00:10.0000000Z,2019-08-11T14:14:22.0000000Z,1203553.0,1203975.0,1201525.0,1203464.0,41.63906697,205
2019-08-11T14:15:00.0000000Z,2019-08-11T14:30:00.0000000Z,2019-08-11T14:15:14.0000000Z,2019-08-11T14:29:24.0000000Z,1203356.0,1203525.0,1202005.0,1202526.0,13.5982911,100
2019-08-11T14:30:00.0000000Z,2019-08-11T14:45:00.0000000Z,2019-08-11T14:30:36.0000000Z,2019-08-11T14:44:56.0000000Z,1203000.0,1206540.0,1202962.0,1205990.0,51.21301671,246
2019-08-11T14:45:00.0000000Z,2019-08-11T15:00:00.0000000Z,2019-08-11T14:45:17.0000000Z,2019-08-11T14:59:48.0000000Z,1205990.0,1206000.0,1201829.0,1203431.0,24.12128263,167
2019-08-11T15:00:00.0000000Z,2019-08-11T15:15:00.0000000Z,2019-08-11T15:00:22.0000000Z,2019-08-11T15:14:28.0000000Z,1203238.0,1205383.0,1202730.0,1203821.0,15.94573209,120
2019-08-11T15:15:00.0000000Z,2019-08-11T15:30:00.0000000Z,2019-08-11T15:15:14.0000000Z,2019-08-11T15:29:56.0000000Z,1203821.0,1204821.0,1199550.0,1200776.0,28.87981584,188
2019-08-11T15:30:00.0000000Z,2019-08-11T15:45:00.0000000Z,2019-08-11T15:30:01.0000000Z,2019-08-11T15:44:44.0000000Z,1200501.0,1203375.0,1200274.0,1201150.0,25.30950558,211
2019-08-11T15:45:00.0000000Z,2019-08-11T16:00:00.0000000Z,2019-08-11T15:45:04.0000000Z,2019-08-11T15:59:46.0000000Z,1201302.0,1203425.0,1200560.0,1202356.0,25.61473599,119
2019-08-11T16:00:00.0000000Z,2019-08-11T16:15:00.0000000Z,2019-08-11T16:00:00.0000000Z,2019-08-11T16:14:49.0000000Z,1202299.0,1205249.0,1200500.0,1203502.0,45.20592143,220
2019-08-11T16:15:00.0000000Z,2019-08-11T16:30:00.0000000Z,2019-08-11T16:15:26.0000000Z,2019-08-11T16:29:55.0000000Z,1203502.0,1207399.0,1200043.0,1206956.0,49.82080424,260
2019-08-11T16:30:00.0000000Z,2019-08-11T16:45:00.0000000Z,2019-08-11T16:30:05.0000000Z,2019-08-11T16:44:44.0000000Z,1207369.0,1207490.0,1203986.0,1206088.0,19.61404561,156
2019-08-11T16:45:00.0000000Z,2019-08-11T17:00:00.0000000Z,2019-08-11T16:45:28.0000000Z,2019-08-11T16:59:54.0000000Z,1206424.0,1207041.0,1202170.0,1204318.0,22.05442628,183
2019-08-11T17:00:00.0000000Z,2019-08-11T17:15:00.0000000Z,2019-08-11T17:00:37.0000000Z,2019-08-11T17:14:36.0000000Z,1205264.0,1205557.0,1201986.0,1204887.0,16.00040199,187
2019-08-11T17:15:00.0000000Z,2019-08-11T17:30:00.0000000Z,2019-08-11T17:15:39.0000000Z,2019-08-11T17:29:42.0000000Z,1204149.0,1205634.0,1200611.0,1203309.0,22.93011171,170
2019-08-11T17:30:00.0000000Z,2019-08-11T17:45:00.0000000Z,2019-08-11T17:30:35.0000000Z,2019-08-11T17:44:27.0000000Z,1202415.0,1204756.0,1201274.0,1202896.0,15.18561879,194
2019-08-11T17:45:00.0000000Z,2019-08-11T18:00:00.0000000Z,2019-08-11T17:45:34.0000000Z,2019-08-11T17:59:49.0000000Z,1202801.0,1204484.0,1200845.0,1200850.0,13.6256332,176
2019-08-11T18:00:00.0000000Z,2019-08-11T18:15:00.0000000Z,2019-08-11T18:00:10.0000000Z,2019-08-11T18:14:46.0000000Z,1200850.0,1203509.0,1200010.0,1202947.0,11.70214596,103
2019-08-11T18:15:00.0000000Z,2019-08-11T18:30:00.0000000Z,2019-08-11T18:15:34.0000000Z,2019-08-11T18:29:39.0000000Z,1202561.0,1205775.0,1202100.0,1205775.0,12.82564353,133
2019-08-11T18:30:00.0000000Z,2019-08-11T18:45:00.0000000Z,2019-08-11T18:30:00.0000000Z,2019-08-11T18:44:23.0000000Z,1205885.0,1205899.0,1200001.0,1202746.0,26.57770613,155
2019-08-11T18:45:00.0000000Z,2019-08-11T19:00:00.0000000Z,2019-08-11T18:45:17.0000000Z,2019-08-11T18:59:46.0000000Z,1203134.0,1205000.0,1200000.0,1200238.0,16.56601526,97
2019-08-11T19:00:00.0000000Z,2019-08-11T19:15:00.0000000Z,2019-08-11T19:12:01.0000000Z,2019-08-11T19:14:36.0000000Z,1203330.0,1203330.0,1201161.0,1201931.0,2.3830396,36
2019-08-11T19:15:00.0000000Z,2019-08-11T19:30:00.0000000Z,2019-08-11T19:15:11.0000000Z,2019-08-11T19:29:03.0000000Z,1203205.0,1203230.0,1200139.0,1201536.0,12.10543451,95
2019-08-11T19:30:00.0000000Z,2019-08-11T19:45:00.0000000Z,2019-08-11T19:30:11.0000000Z,2019-08-11T19:44:59.0000000Z,1201160.0,1203193.0,1200435.0,1202252.0,5.917282,67
2019-08-11T19:45:00.0000000Z,2019-08-11T20:00:00.0000000Z,2019-08-11T19:45:08.0000000Z,2019-08-11T19:58:51.0000000Z,1202252.0,1203518.0,1201401.0,1202212.0,2.84287452,59
2019-08-11T20:00:00.0000000Z,2019-08-11T20:15:00.0000000Z,2019-08-11T20:00:32.0000000Z,2019-08-11T20:14:58.0000000Z,1202254.0,1202407.0,1198545.0,1198545.0,8.57680949,77
2019-08-11T20:15:00.0000000Z,2019-08-11T20:30:00.0000000Z,2019-08-11T20:15:03.0000000Z,2019-08-11T20:29:54.0000000Z,1198544.0,1207897.0,1192993.0,1204583.0,166.60587866,686
2019-08-11T20:30:00.0000000Z,2019-08-11T20:45:00.0000000Z,2019-08-11T20:30:01.0000000Z,2019-08-11T20:44:27.0000000Z,1205870.0,1205985.0,1200000.0,1205072.0,21.59967371,198
2019-08-11T20:45:00.0000000Z,2019-08-11T21:00:00.0000000Z,2019-08-11T20:45:04.0000000Z,2019-08-11T20:59:57.0000000Z,1205076.0,1205995.0,1202210.0,1205995.0,29.68530532,239
2019-08-11T21:00:00.0000000Z,2019-08-11T21:15:00.0000000Z,2019-08-11T21:00:00.0000000Z,2019-08-11T21:14:27.0000000Z,1205995.0,1207619.0,1204429.0,1206280.0,15.28348323,184
2019-08-11T21:15:00.0000000Z,2019-08-11T21:30:00.0000000Z,2019-08-11T21:15:13.0000000Z,2019-08-11T21:29:53.0000000Z,1206280.0,1210560.0,1205352.0,1209849.0,31.98063762,308
2019-08-11T21:30:00.0000000Z,2019-08-11T21:45:00.0000000Z,2019-08-11T21:30:04.0000000Z,2019-08-11T21:44:58.0000000Z,1209849.0,1220503.0,1209826.0,1217909.0,119.72276988,716
2019-08-11T21:45:00.0000000Z,2019-08-11T22:00:00.0000000Z,2019-08-11T21:45:09.0000000Z,2019-08-11T21:59:59.0000000Z,1217859.0,1218620.0,1212650.0,1214774.0,62.00011116,461
2019-08-11T22:00:00.0000000Z,2019-08-11T22:15:00.0000000Z,2019-08-11T22:00:04.0000000Z,2019-08-11T22:14:49.0000000Z,1214000.0,1215646.0,1213000.0,1215000.0,34.80200466,223
2019-08-11T22:15:00.0000000Z,2019-08-11T22:30:00.0000000Z,2019-08-11T22:15:17.0000000Z,2019-08-11T22:29:56.0000000Z,1214600.0,1215000.0,1211486.0,1212999.0,30.66742146,263
2019-08-11T22:30:00.0000000Z,2019-08-11T22:45:00.0000000Z,2019-08-11T22:30:03.0000000Z,2019-08-11T22:44:56.0000000Z,1212600.0,1216121.0,1211536.0,1216000.0,51.28652346,320
2019-08-11T22:45:00.0000000Z,2019-08-11T23:00:00.0000000Z,2019-08-11T22:45:06.0000000Z,2019-08-11T22:59:26.0000000Z,1216001.0,1216797.0,1213241.0,1214416.0,20.65915183,163
2019-08-11T23:00:00.0000000Z,2019-08-11T23:15:00.0000000Z,2019-08-11T23:00:08.0000000Z,2019-08-11T23:14:52.0000000Z,1215235.0,1218600.0,1214571.0,1216188.0,32.12140845,219
