Date,time_period_end,time_open,time_close,Open,High,Low,Close,Volume,trades_count
2017-09-30T00:00:00.0000000Z,2017-09-30T00:15:00.0000000Z,2017-09-30T00:00:00.0000000Z,2017-09-30T00:14:56.0000000Z,463965.0,464111.0,462659.0,462944.0,96.72290993,827
2017-09-30T00:15:00.0000000Z,2017-09-30T00:30:00.0000000Z,2017-09-30T00:15:04.0000000Z,2017-09-30T00:29:59.0000000Z,462795.0,464516.0,462795.0,464170.0,71.66384435,635
2017-09-30T00:30:00.0000000Z,2017-09-30T00:45:00.0000000Z,2017-09-30T00:30:00.0000000Z,2017-09-30T00:44:53.0000000Z,464290.0,466796.0,464027.0,465421.0,298.99070187,1490
2017-09-30T00:45:00.0000000Z,2017-09-30T01:00:00.0000000Z,2017-09-30T00:45:03.0000000Z,2017-09-30T00:59:59.0000000Z,465488.0,465764.0,464773.0,464994.0,157.67967356,879
2017-09-30T01:00:00.0000000Z,2017-09-30T01:15:00.0000000Z,2017-09-30T01:00:01.0000000Z,2017-09-30T01:14:57.0000000Z,464994.0,466800.0,464657.0,465931.0,247.35456133,1291
2017-09-30T01:15:00.0000000Z,2017-09-30T01:30:00.0000000Z,2017-09-30T01:15:10.0000000Z,2017-09-30T01:29:59.0000000Z,466000.0,466797.0,465707.0,466354.0,87.47291227,715
2017-09-30T01:30:00.0000000Z,2017-09-30T01:45:00.0000000Z,2017-09-30T01:30:00.0000000Z,2017-09-30T01:44:59.0000000Z,466334.0,470142.0,465883.0,470000.0,574.53468358,2612
2017-09-30T01:45:00.0000000Z,2017-09-30T02:00:00.0000000Z,2017-09-30T01:45:00.0000000Z,2017-09-30T01:59:56.0000000Z,470000.0,470650.0,467767.0,468511.0,489.41876748,2326
2017-09-30T02:00:00.0000000Z,2017-09-30T02:15:00.0000000Z,2017-09-30T02:00:02.0000000Z,2017-09-30T02:14:50.0000000Z,468505.0,469009.0,467203.0,468106.0,273.6460972,1385
2017-09-30T02:15:00.0000000Z,2017-09-30T02:30:00.0000000Z,2017-09-30T02:15:02.0000000Z,2017-09-30T02:29:57.0000000Z,468198.0,469103.0,467199.0,468238.0,247.91069359,1195
2017-09-30T02:30:00.0000000Z,2017-09-30T02:45:00.0000000Z,2017-09-30T02:30:03.0000000Z,2017-09-30T02:44:54.0000000Z,468379.0,468701.0,467500.0,467895.0,127.91430626,868
2017-09-30T02:45:00.0000000Z,2017-09-30T03:00:00.0000000Z,2017-09-30T02:45:09.0000000Z,2017-09-30T02:59:58.0000000Z,467898.0,469800.0,467803.0,469769.0,174.52698959,974
2017-09-30T03:00:00.0000000Z,2017-09-30T03:15:00.0000000Z,2017-09-30T03:00:01.0000000Z,2017-09-30T03:14:56.0000000Z,469651.0,469900.0,466865.0,468019.0,520.42092772,2541
2017-09-30T03:15:00.0000000Z,2017-09-30T03:30:00.0000000Z,2017-09-30T03:15:01.0000000Z,2017-09-30T03:29:59.0000000Z,468017.0,468729.0,467010.0,468201.0,130.04666404,1028
2017-09-30T03:30:00.0000000Z,2017-09-30T03:45:00.0000000Z,2017-09-30T03:30:00.0000000Z,2017-09-30T03:44:55.0000000Z,468030.0,468575.0,467395.0,467730.0,93.76993494,1272
2017-09-30T03:45:00.0000000Z,2017-09-30T04:00:00.0000000Z,2017-09-30T03:45:06.0000000Z,2017-09-30T03:59:56.0000000Z,467730.0,468000.0,466550.0,467210.0,160.91652207,941
2017-09-30T04:00:00.0000000Z,2017-09-30T04:15:00.0000000Z,2017-09-30T04:00:00.0000000Z,2017-09-30T04:14:56.0000000Z,467201.0,468500.0,466815.0,468300.0,140.05167419,834
2017-09-30T04:15:00.0000000Z,2017-09-30T04:30:00.0000000Z,2017-09-30T04:15:05.0000000Z,2017-09-30T04:29:56.0000000Z,468180.0,468300.0,467165.0,467720.0,116.30281421,887
2017-09-30T04:30:00.0000000Z,2017-09-30T04:45:00.0000000Z,2017-09-30T04:30:03.0000000Z,2017-09-30T04:44:55.0000000Z,467726.0,468900.0,467503.0,468524.0,251.42306262,1394
2017-09-30T04:45:00.0000000Z,2017-09-30T05:00:00.0000000Z,2017-09-30T04:45:01.0000000Z,2017-09-30T04:59:57.0000000Z,468440.0,468885.0,467521.0,468108.0,154.25499847,1075
2017-09-30T05:00:00.0000000Z,2017-09-30T05:15:00.0000000Z,2017-09-30T05:00:00.0000000Z,2017-09-30T05:14:59.0000000Z,467892.0,468950.0,467892.0,468749.0,128.71625396,943
