Close,High,Low,Open,time_close,time_open,time_period_end,Date,trades_count,Volume
1639973.0,1657434.0,1633641.0,1655366.0,2020-11-12T00:14:56.4750000Z,2020-11-12T00:00:00.6050000Z,2020-11-12T00:15:00.0000000Z,2020-11-12T00:00:00.0000000Z,711,35.041
1646341.0,1647968.0,1639220.0,1639352.0,2020-11-12T00:29:55.8160000Z,2020-11-12T00:15:00.2040000Z,2020-11-12T00:30:00.0000000Z,2020-11-12T00:15:00.0000000Z,290,15.6565
1646505.0,1649463.0,1646001.0,1646500.0,2020-11-12T00:44:32.6040000Z,2020-11-12T00:30:40.5660000Z,2020-11-12T00:45:00.0000000Z,2020-11-12T00:30:00.0000000Z,149,11.2711
1649008.0,1652494.0,1646699.0,1646699.0,2020-11-12T00:59:57.4110000Z,2020-11-12T00:45:09.4460000Z,2020-11-12T01:00:00.0000000Z,2020-11-12T00:45:00.0000000Z,274,16.4119
1647000.0,1649135.0,1643311.0,1649135.0,2020-11-12T01:14:33.5260000Z,2020-11-12T01:00:02.5780000Z,2020-11-12T01:15:00.0000000Z,2020-11-12T01:00:00.0000000Z,257,13.6118
1648568.0,1649263.0,1647009.0,1647009.0,2020-11-12T01:29:29.2390000Z,2020-11-12T01:15:38.8990000Z,2020-11-12T01:30:00.0000000Z,2020-11-12T01:15:00.0000000Z,185,6.8711
1646696.0,1648700.0,1645652.0,1648697.0,2020-11-12T01:44:43.4710000Z,2020-11-12T01:30:05.7740000Z,2020-11-12T01:45:00.0000000Z,2020-11-12T01:30:00.0000000Z,125,5.1498
1648451.0,1649582.0,1645505.0,1646697.0,2020-11-12T01:59:38.5650000Z,2020-11-12T01:45:37.0990000Z,2020-11-12T02:00:00.0000000Z,2020-11-12T01:45:00.0000000Z,234,8.8401
1646500.0,1648370.0,1646500.0,1648369.0,2020-11-12T02:14:32.2720000Z,2020-11-12T02:00:01.3240000Z,2020-11-12T02:15:00.0000000Z,2020-11-12T02:00:00.0000000Z,98,2.876
1648099.0,1648099.0,1645493.0,1646501.0,2020-11-12T02:29:56.0120000Z,2020-11-12T02:15:10.5760000Z,2020-11-12T02:30:00.0000000Z,2020-11-12T02:15:00.0000000Z,159,5.0782
1649890.0,1652000.0,1648065.0,1648100.0,2020-11-12T02:44:19.9740000Z,2020-11-12T02:30:06.4230000Z,2020-11-12T02:45:00.0000000Z,2020-11-12T02:30:00.0000000Z,185,9.7701
1648883.0,1650010.0,1648883.0,1649889.0,2020-11-12T02:59:50.8040000Z,2020-11-12T02:45:12.1840000Z,2020-11-12T03:00:00.0000000Z,2020-11-12T02:45:00.0000000Z,111,3.6007
1651215.0,1651215.0,1647518.0,1648755.0,2020-11-12T03:14:37.7750000Z,2020-11-12T03:00:03.0240000Z,2020-11-12T03:15:00.0000000Z,2020-11-12T03:00:00.0000000Z,225,5.3007
1652655.0,1652655.0,1651001.0,1651216.0,2020-11-12T03:29:45.7340000Z,2020-11-12T03:15:12.3470000Z,2020-11-12T03:30:00.0000000Z,2020-11-12T03:15:00.0000000Z,168,8.1545
1650675.0,1652655.0,1648998.0,1652655.0,2020-11-12T03:44:26.2270000Z,2020-11-12T03:30:05.6480000Z,2020-11-12T03:45:00.0000000Z,2020-11-12T03:30:00.0000000Z,153,5.809
1649452.0,1650675.0,1649452.0,1650675.0,2020-11-12T03:59:52.3110000Z,2020-11-12T03:46:56.3890000Z,2020-11-12T04:00:00.0000000Z,2020-11-12T03:45:00.0000000Z,88,4.2854
1646726.0,1651963.0,1646726.0,1649453.0,2020-11-12T04:14:52.3170000Z,2020-11-12T04:00:02.2850000Z,2020-11-12T04:15:00.0000000Z,2020-11-12T04:00:00.0000000Z,186,17.4935
1646754.0,1646754.0,1645000.0,1646721.0,2020-11-12T04:29:40.4820000Z,2020-11-12T04:15:26.0170000Z,2020-11-12T04:30:00.0000000Z,2020-11-12T04:15:00.0000000Z,196,9.1429
1647622.0,1649115.0,1646754.0,1646754.0,2020-11-12T04:44:41.4960000Z,2020-11-12T04:30:22.7990000Z,2020-11-12T04:45:00.0000000Z,2020-11-12T04:30:00.0000000Z,230,18.2664
1648759.0,1648759.0,1647103.0,1647622.0,2020-11-12T04:58:24.1990000Z,2020-11-12T04:45:06.4420000Z,2020-11-12T05:00:00.0000000Z,2020-11-12T04:45:00.0000000Z,64,1.755
1655000.0,1655000.0,1648980.0,1648980.0,2020-11-12T05:14:58.1820000Z,2020-11-12T05:00:02.1870000Z,2020-11-12T05:15:00.0000000Z,2020-11-12T05:00:00.0000000Z,176,9.5313
1655992.0,1657318.0,1654999.0,1655000.0,2020-11-12T05:29:46.9750000Z,2020-11-12T05:15:00.1370000Z,2020-11-12T05:30:00.0000000Z,2020-11-12T05:15:00.0000000Z,218,15.0553
1660164.0,1661365.0,1655992.0,1655992.0,2020-11-12T05:44:47.8540000Z,2020-11-12T05:30:01.4570000Z,2020-11-12T05:45:00.0000000Z,2020-11-12T05:30:00.0000000Z,244,11.8907
1658518.0,1660003.0,1657947.0,1660003.0,2020-11-12T05:59:10.2150000Z,2020-11-12T05:45:14.3460000Z,2020-11-12T06:00:00.0000000Z,2020-11-12T05:45:00.0000000Z,103,3.3769
1663259.0,1663377.0,1657755.0,1658614.0,2020-11-12T06:14:56.3590000Z,2020-11-12T06:00:01.7700000Z,2020-11-12T06:15:00.0000000Z,2020-11-12T06:00:00.0000000Z,156,10.0316
1665419.0,1666990.0,1662751.0,1663258.0,2020-11-12T06:29:16.2590000Z,2020-11-12T06:15:04.6640000Z,2020-11-12T06:30:00.0000000Z,2020-11-12T06:15:00.0000000Z,157,5.9537
1666001.0,1668780.0,1665016.0,1665258.0,2020-11-12T06:44:43.2250000Z,2020-11-12T06:30:16.5470000Z,2020-11-12T06:45:00.0000000Z,2020-11-12T06:30:00.0000000Z,142,6.3715
1662276.0,1666000.0,1660010.0,1666000.0,2020-11-12T06:59:49.2880000Z,2020-11-12T06:45:09.3280000Z,2020-11-12T07:00:00.0000000Z,2020-11-12T06:45:00.0000000Z,161,8.8207
1663564.0,1664621.0,1660956.0,1662275.0,2020-11-12T07:14:34.0740000Z,2020-11-12T07:00:02.5160000Z,2020-11-12T07:15:00.0000000Z,2020-11-12T07:00:00.0000000Z,111,4.3764
1668742.0,1670000.0,1663565.0,1663565.0,2020-11-12T07:29:48.4950000Z,2020-11-12T07:15:30.0950000Z,2020-11-12T07:30:00.0000000Z,2020-11-12T07:15:00.0000000Z,166,8.6155
1671664.0,1672000.0,1665568.0,1668742.0,2020-11-12T07:44:43.2580000Z,2020-11-12T07:30:07.7160000Z,2020-11-12T07:45:00.0000000Z,2020-11-12T07:30:00.0000000Z,527,42.6814
1670076.0,1674211.0,1664712.0,1671664.0,2020-11-12T07:59:57.5350000Z,2020-11-12T07:45:12.4470000Z,2020-11-12T08:00:00.0000000Z,2020-11-12T07:45:00.0000000Z,465,27.097
1673828.0,1676500.0,1666562.0,1670076.0,2020-11-12T08:14:58.1430000Z,2020-11-12T08:00:03.4300000Z,2020-11-12T08:15:00.0000000Z,2020-11-12T08:00:00.0000000Z,326,10.7583
1671001.0,1674744.0,1671000.0,1673827.0,2020-11-12T08:29:42.4210000Z,2020-11-12T08:15:03.4690000Z,2020-11-12T08:30:00.0000000Z,2020-11-12T08:15:00.0000000Z,209,6.1112
1667501.0,1672000.0,1666501.0,1671001.0,2020-11-12T08:44:52.4370000Z,2020-11-12T08:30:03.4220000Z,2020-11-12T08:45:00.0000000Z,2020-11-12T08:30:00.0000000Z,186,8.5623
1665100.0,1669755.0,1665099.0,1667500.0,2020-11-12T08:59:09.3190000Z,2020-11-12T08:45:17.8760000Z,2020-11-12T09:00:00.0000000Z,2020-11-12T08:45:00.0000000Z,188,9.8701
1668927.0,1669699.0,1664010.0,1665100.0,2020-11-12T09:14:35.3970000Z,2020-11-12T09:00:02.0030000Z,2020-11-12T09:15:00.0000000Z,2020-11-12T09:00:00.0000000Z,160,4.8048
1671394.0,1671997.0,1668766.0,1669490.0,2020-11-12T09:29:59.0950000Z,2020-11-12T09:15:03.2030000Z,2020-11-12T09:30:00.0000000Z,2020-11-12T09:15:00.0000000Z,109,7.7187
1676804.0,1679995.0,1671001.0,1671028.0,2020-11-12T09:44:56.3880000Z,2020-11-12T09:30:02.2520000Z,2020-11-12T09:45:00.0000000Z,2020-11-12T09:30:00.0000000Z,343,24.1651
1689394.0,1690000.0,1676805.0,1676805.0,2020-11-12T09:59:13.1510000Z,2020-11-12T09:45:07.2320000Z,2020-11-12T10:00:00.0000000Z,2020-11-12T09:45:00.0000000Z,588,38.5675
1694000.0,1699999.0,1689892.0,1689999.0,2020-11-12T10:14:56.7100000Z,2020-11-12T10:00:03.4850000Z,2020-11-12T10:15:00.0000000Z,2020-11-12T10:00:00.0000000Z,815,60.6151
1678310.0,1693999.0,1664742.0,1693999.0,2020-11-12T10:29:56.4840000Z,2020-11-12T10:15:00.1000000Z,2020-11-12T10:30:00.0000000Z,2020-11-12T10:15:00.0000000Z,923,75.4414
1675000.0,1678673.0,1672752.0,1678311.0,2020-11-12T10:44:58.4070000Z,2020-11-12T10:30:19.2390000Z,2020-11-12T10:45:00.0000000Z,2020-11-12T10:30:00.0000000Z,312,17.5701
1656530.0,1675054.0,1654978.0,1674961.0,2020-11-12T10:59:54.8290000Z,2020-11-12T10:45:05.9600000Z,2020-11-12T11:00:00.0000000Z,2020-11-12T10:45:00.0000000Z,721,50.0211
