Date,time_period_end,time_open,time_close,Open,High,Low,Close,Volume,trades_count
2020-03-16T00:00:00.0000000Z,2020-03-16T00:15:00.0000000Z,2020-03-16T00:00:02.0000000Z,2020-03-16T00:14:59.0000000Z,582013.0,582781.0,561417.0,562481.0,561.80187662,3037
2020-03-16T00:15:00.0000000Z,2020-03-16T00:30:00.0000000Z,2020-03-16T00:15:03.0000000Z,2020-03-16T00:29:58.0000000Z,562076.0,569500.0,561010.0,568698.0,195.53433106,1058
2020-03-16T00:30:00.0000000Z,2020-03-16T00:45:00.0000000Z,2020-03-16T00:30:00.0000000Z,2020-03-16T00:44:59.0000000Z,569214.0,569911.0,564122.0,567340.0,241.92703704,1362
2020-03-16T00:45:00.0000000Z,2020-03-16T01:00:00.0000000Z,2020-03-16T00:45:01.0000000Z,2020-03-16T00:59:58.0000000Z,567742.0,568510.0,565000.0,565332.0,141.91701126,749
2020-03-16T01:00:00.0000000Z,2020-03-16T01:15:00.0000000Z,2020-03-16T01:00:00.0000000Z,2020-03-16T01:14:59.0000000Z,565333.0,568550.0,562820.0,568550.0,219.75291523,1013
2020-03-16T01:15:00.0000000Z,2020-03-16T01:30:00.0000000Z,2020-03-16T01:15:00.0000000Z,2020-03-16T01:29:58.0000000Z,568550.0,569500.0,566600.0,569500.0,213.03455842,850
2020-03-16T01:30:00.0000000Z,2020-03-16T01:45:00.0000000Z,2020-03-16T01:30:00.0000000Z,2020-03-16T01:44:57.0000000Z,569500.0,571125.0,568843.0,569910.0,105.41057785,503
2020-03-16T01:45:00.0000000Z,2020-03-16T02:00:00.0000000Z,2020-03-16T01:45:02.0000000Z,2020-03-16T01:59:56.0000000Z,570386.0,574499.0,570000.0,574499.0,220.38066062,741
2020-03-16T02:00:00.0000000Z,2020-03-16T02:15:00.0000000Z,2020-03-16T02:00:02.0000000Z,2020-03-16T02:14:59.0000000Z,574005.0,581079.0,572510.0,577328.0,190.98910025,891
2020-03-16T02:15:00.0000000Z,2020-03-16T02:30:00.0000000Z,2020-03-16T02:15:02.0000000Z,2020-03-16T02:29:58.0000000Z,576932.0,579150.0,575161.0,577976.0,129.35902916,827
