Date,time_period_end,time_open,time_close,Open,High,Low,Close,Volume,trades_count
2017-06-14T00:00:00.0000000Z,2017-06-14T00:15:00.0000000Z,2017-06-14T00:00:00.0000000Z,2017-06-14T00:14:56.0000000Z,303837.0,304490.0,303555.0,304118.0,90.31899981,1169
2017-06-14T00:15:00.0000000Z,2017-06-14T00:30:00.0000000Z,2017-06-14T00:15:00.0000000Z,2017-06-14T00:29:57.0000000Z,304124.0,305000.0,303571.0,304312.0,116.9280505,1043
2017-06-14T00:30:00.0000000Z,2017-06-14T00:45:00.0000000Z,2017-06-14T00:30:04.0000000Z,2017-06-14T00:44:59.0000000Z,304307.0,305499.0,304120.0,305369.0,76.5929404,920
2017-06-14T00:45:00.0000000Z,2017-06-14T01:00:00.0000000Z,2017-06-14T00:45:00.0000000Z,2017-06-14T00:59:57.0000000Z,305350.0,308498.0,305301.0,308104.0,159.46709108,1130
2017-06-14T01:00:00.0000000Z,2017-06-14T01:15:00.0000000Z,2017-06-14T01:00:09.0000000Z,2017-06-14T01:14:51.0000000Z,308363.0,311001.0,307195.0,309551.0,334.87913022,1614
2017-06-14T01:15:00.0000000Z,2017-06-14T01:30:00.0000000Z,2017-06-14T01:15:04.0000000Z,2017-06-14T01:29:58.0000000Z,309413.0,312020.0,309412.0,311838.0,184.55644776,958
2017-06-14T01:30:00.0000000Z,2017-06-14T01:45:00.0000000Z,2017-06-14T01:30:04.0000000Z,2017-06-14T01:44:52.0000000Z,311834.0,313182.0,311581.0,312819.0,246.68003368,1252
2017-06-14T01:45:00.0000000Z,2017-06-14T02:00:00.0000000Z,2017-06-14T01:45:00.0000000Z,2017-06-14T01:59:59.0000000Z,312815.0,313600.0,311581.0,311869.0,195.41194482,1177
2017-06-14T02:00:00.0000000Z,2017-06-14T02:15:00.0000000Z,2017-06-14T02:00:02.0000000Z,2017-06-14T02:14:59.0000000Z,311583.0,313870.0,311326.0,313161.0,343.39063476,1436
2017-06-14T02:15:00.0000000Z,2017-06-14T02:30:00.0000000Z,2017-06-14T02:15:01.0000000Z,2017-06-14T02:29:54.0000000Z,313002.0,313146.0,311600.0,312698.0,157.11524046,1005
2017-06-14T02:30:00.0000000Z,2017-06-14T02:45:00.0000000Z,2017-06-14T02:30:00.0000000Z,2017-06-14T02:44:59.0000000Z,312699.0,313579.0,312208.0,313578.0,83.95384331,652
2017-06-14T02:45:00.0000000Z,2017-06-14T03:00:00.0000000Z,2017-06-14T02:45:02.0000000Z,2017-06-14T02:59:55.0000000Z,313457.0,313799.0,312843.0,313333.0,102.29435523,957
2017-06-14T03:00:00.0000000Z,2017-06-14T03:15:00.0000000Z,2017-06-14T03:00:09.0000000Z,2017-06-14T03:14:56.0000000Z,313283.0,313800.0,313184.0,313307.0,99.79427124,717
2017-06-14T03:15:00.0000000Z,2017-06-14T03:30:00.0000000Z,2017-06-14T03:15:08.0000000Z,2017-06-14T03:29:59.0000000Z,313256.0,313382.0,312000.0,312774.0,83.28570382,748
2017-06-14T03:30:00.0000000Z,2017-06-14T03:45:00.0000000Z,2017-06-14T03:30:00.0000000Z,2017-06-14T03:44:59.0000000Z,312773.0,312999.0,311300.0,311624.0,170.37081191,1061
2017-06-14T03:45:00.0000000Z,2017-06-14T04:00:00.0000000Z,2017-06-14T03:45:00.0000000Z,2017-06-14T03:59:59.0000000Z,311302.0,312755.0,311060.0,311472.0,186.94576057,929
2017-06-14T04:00:00.0000000Z,2017-06-14T04:15:00.0000000Z,2017-06-14T04:00:00.0000000Z,2017-06-14T04:14:57.0000000Z,311480.0,312200.0,309401.0,310491.0,327.54301682,1466
2017-06-14T04:15:00.0000000Z,2017-06-14T04:30:00.0000000Z,2017-06-14T04:15:00.0000000Z,2017-06-14T04:29:58.0000000Z,310918.0,310918.0,308921.0,309095.0,233.55634678,1268
2017-06-14T04:30:00.0000000Z,2017-06-14T04:45:00.0000000Z,2017-06-14T04:30:00.0000000Z,2017-06-14T04:44:57.0000000Z,309074.0,310595.0,308890.0,309999.0,135.5173756,990
2017-06-14T04:45:00.0000000Z,2017-06-14T05:00:00.0000000Z,2017-06-14T04:45:00.0000000Z,2017-06-14T04:59:58.0000000Z,309716.0,309934.0,307420.0,308187.0,163.91838973,1203
2017-06-14T05:00:00.0000000Z,2017-06-14T05:15:00.0000000Z,2017-06-14T05:00:01.0000000Z,2017-06-14T05:14:59.0000000Z,307998.0,310900.0,307505.0,310222.0,203.24582253,1593
2017-06-14T05:15:00.0000000Z,2017-06-14T05:30:00.0000000Z,2017-06-14T05:15:01.0000000Z,2017-06-14T05:29:55.0000000Z,310341.0,310495.0,308866.0,309978.0,89.74262305,993
2017-06-14T05:30:00.0000000Z,2017-06-14T05:45:00.0000000Z,2017-06-14T05:30:05.0000000Z,2017-06-14T05:44:58.0000000Z,309902.0,311844.0,309200.0,310446.0,111.80082869,1021
2017-06-14T05:45:00.0000000Z,2017-06-14T06:00:00.0000000Z,2017-06-14T05:45:03.0000000Z,2017-06-14T05:59:57.0000000Z,310451.0,311844.0,310406.0,310662.0,68.87377418,807
2017-06-14T06:00:00.0000000Z,2017-06-14T06:15:00.0000000Z,2017-06-14T06:00:00.0000000Z,2017-06-14T06:14:59.0000000Z,310657.0,311184.0,310040.0,310694.0,100.41759254,997
2017-06-14T06:15:00.0000000Z,2017-06-14T06:30:00.0000000Z,2017-06-14T06:15:02.0000000Z,2017-06-14T06:29:59.0000000Z,310699.0,311200.0,309430.0,309706.0,133.74044229,1204
2017-06-14T06:30:00.0000000Z,2017-06-14T06:45:00.0000000Z,2017-06-14T06:30:01.0000000Z,2017-06-14T06:44:59.0000000Z,309536.0,310100.0,309061.0,309260.0,105.01180029,1032
2017-06-14T06:45:00.0000000Z,2017-06-14T07:00:00.0000000Z,2017-06-14T06:45:04.0000000Z,2017-06-14T06:59:59.0000000Z,309272.0,309967.0,308700.0,309753.0,144.33147503,1095
2017-06-14T07:00:00.0000000Z,2017-06-14T07:15:00.0000000Z,2017-06-14T07:00:01.0000000Z,2017-06-14T07:14:59.0000000Z,309721.0,309988.0,308281.0,308406.0,86.76630194,1066
2017-06-14T07:15:00.0000000Z,2017-06-14T07:30:00.0000000Z,2017-06-14T07:15:00.0000000Z,2017-06-14T07:29:58.0000000Z,308367.0,308951.0,306960.0,307347.0,203.08563677,1519
2017-06-14T07:30:00.0000000Z,2017-06-14T07:45:00.0000000Z,2017-06-14T07:30:00.0000000Z,2017-06-14T07:44:59.0000000Z,307347.0,308786.0,306961.0,307413.0,262.72003058,1561
2017-06-14T07:45:00.0000000Z,2017-06-14T08:00:00.0000000Z,2017-06-14T07:45:01.0000000Z,2017-06-14T07:59:59.0000000Z,307510.0,307749.0,306502.0,306639.0,144.38956884,1415
2017-06-14T08:00:00.0000000Z,2017-06-14T08:15:00.0000000Z,2017-06-14T08:00:00.0000000Z,2017-06-14T08:14:56.0000000Z,306643.0,306643.0,304301.0,306419.0,294.5790221,1755
2017-06-14T08:15:00.0000000Z,2017-06-14T08:30:00.0000000Z,2017-06-14T08:15:00.0000000Z,2017-06-14T08:29:52.0000000Z,306418.0,307997.0,305837.0,307862.0,197.06881295,1285
2017-06-14T08:30:00.0000000Z,2017-06-14T08:45:00.0000000Z,2017-06-14T08:30:00.0000000Z,2017-06-14T08:44:57.0000000Z,307890.0,307890.0,305900.0,306323.0,142.44836157,1226
2017-06-14T08:45:00.0000000Z,2017-06-14T09:00:00.0000000Z,2017-06-14T08:45:01.0000000Z,2017-06-14T08:59:59.0000000Z,306325.0,307452.0,306189.0,307026.0,90.76724834,809
2017-06-14T09:00:00.0000000Z,2017-06-14T09:15:00.0000000Z,2017-06-14T09:00:01.0000000Z,2017-06-14T09:14:55.0000000Z,307029.0,308539.0,307025.0,308303.0,130.8018622,809
2017-06-14T09:15:00.0000000Z,2017-06-14T09:30:00.0000000Z,2017-06-14T09:15:00.0000000Z,2017-06-14T09:29:53.0000000Z,308647.0,308879.0,306900.0,307422.0,181.26987924,972
2017-06-14T09:30:00.0000000Z,2017-06-14T09:45:00.0000000Z,2017-06-14T09:30:00.0000000Z,2017-06-14T09:44:49.0000000Z,307526.0,308026.0,306193.0,307437.0,98.92174571,826
2017-06-14T09:45:00.0000000Z,2017-06-14T10:00:00.0000000Z,2017-06-14T09:45:00.0000000Z,2017-06-14T09:59:58.0000000Z,307443.0,307986.0,305999.0,307335.0,149.67127748,1020
2017-06-14T10:00:00.0000000Z,2017-06-14T10:15:00.0000000Z,2017-06-14T10:00:00.0000000Z,2017-06-14T10:14:57.0000000Z,307342.0,307490.0,306619.0,306623.0,120.73346555,999
