Close,High,Low,Open,time_close,time_open,time_period_end,Date,trades_count,Volume
1093889.0,1093889.0,1076254.0,1083215.0,2020-09-04T00:14:56.7730000Z,2020-09-04T00:00:00.2930000Z,2020-09-04T00:15:00.0000000Z,2020-09-04T00:00:00.0000000Z,818,44.9019
1098956.0,1102000.0,1093889.0,1093889.0,2020-09-04T00:29:50.0090000Z,2020-09-04T00:15:01.7600000Z,2020-09-04T00:30:00.0000000Z,2020-09-04T00:15:00.0000000Z,946,57.9805
1101570.0,1107992.0,1098956.0,1098956.0,2020-09-04T00:44:56.8040000Z,2020-09-04T00:30:00.1710000Z,2020-09-04T00:45:00.0000000Z,2020-09-04T00:30:00.0000000Z,506,32.109
1103348.0,1104204.0,1100000.0,1101669.0,2020-09-04T00:59:55.6730000Z,2020-09-04T00:45:17.5260000Z,2020-09-04T01:00:00.0000000Z,2020-09-04T00:45:00.0000000Z,569,25.721
1101265.0,1103390.0,1100000.0,1103348.0,2020-09-04T01:14:54.1790000Z,2020-09-04T01:00:00.3120000Z,2020-09-04T01:15:00.0000000Z,2020-09-04T01:00:00.0000000Z,480,39.3634
1094162.0,1102183.0,1094161.0,1101264.0,2020-09-04T01:29:43.8610000Z,2020-09-04T01:15:01.8070000Z,2020-09-04T01:30:00.0000000Z,2020-09-04T01:15:00.0000000Z,338,23.3607
1095760.0,1097658.0,1094170.0,1094171.0,2020-09-04T01:44:58.6940000Z,2020-09-04T01:30:15.9570000Z,2020-09-04T01:45:00.0000000Z,2020-09-04T01:30:00.0000000Z,289,26.0975
1096500.0,1100000.0,1095000.0,1095760.0,2020-09-04T01:59:56.6280000Z,2020-09-04T01:45:03.0060000Z,2020-09-04T02:00:00.0000000Z,2020-09-04T01:45:00.0000000Z,386,19.0232
1090000.0,1097712.0,1090000.0,1096500.0,2020-09-04T02:14:50.9090000Z,2020-09-04T02:00:03.0990000Z,2020-09-04T02:15:00.0000000Z,2020-09-04T02:00:00.0000000Z,497,34.1037
1086719.0,1093998.0,1086401.0,1090843.0,2020-09-04T02:29:39.8100000Z,2020-09-04T02:15:01.2570000Z,2020-09-04T02:30:00.0000000Z,2020-09-04T02:15:00.0000000Z,347,25.0676
1090153.0,1090153.0,1086505.0,1086557.0,2020-09-04T02:44:59.0670000Z,2020-09-04T02:30:04.9970000Z,2020-09-04T02:45:00.0000000Z,2020-09-04T02:30:00.0000000Z,865,62.182
1095495.0,1097845.0,1090154.0,1090155.0,2020-09-04T02:59:47.5390000Z,2020-09-04T02:45:00.6880000Z,2020-09-04T03:00:00.0000000Z,2020-09-04T02:45:00.0000000Z,568,29.9434
1098446.0,1103957.0,1094013.0,1095494.0,2020-09-04T03:14:57.5590000Z,2020-09-04T03:00:00.7280000Z,2020-09-04T03:15:00.0000000Z,2020-09-04T03:00:00.0000000Z,448,32.6724
1098066.0,1098845.0,1091790.0,1098154.0,2020-09-04T03:29:44.5330000Z,2020-09-04T03:15:01.8400000Z,2020-09-04T03:30:00.0000000Z,2020-09-04T03:15:00.0000000Z,336,42.7524
1095937.0,1098954.0,1095350.0,1098066.0,2020-09-04T03:44:59.4560000Z,2020-09-04T03:30:08.3220000Z,2020-09-04T03:45:00.0000000Z,2020-09-04T03:30:00.0000000Z,281,12.5674
1096695.0,1098289.0,1095444.0,1095887.0,2020-09-04T03:59:58.5420000Z,2020-09-04T03:45:12.0650000Z,2020-09-04T04:00:00.0000000Z,2020-09-04T03:45:00.0000000Z,315,17.4656
1100708.0,1101667.0,1096596.0,1097455.0,2020-09-04T04:14:59.8730000Z,2020-09-04T04:00:01.0930000Z,2020-09-04T04:15:00.0000000Z,2020-09-04T04:00:00.0000000Z,807,44.2249
1096263.0,1102740.0,1096097.0,1100708.0,2020-09-04T04:29:58.4340000Z,2020-09-04T04:15:00.1730000Z,2020-09-04T04:30:00.0000000Z,2020-09-04T04:15:00.0000000Z,552,21.4641
1095323.0,1096648.0,1095001.0,1096264.0,2020-09-04T04:44:57.1280000Z,2020-09-04T04:30:01.3250000Z,2020-09-04T04:45:00.0000000Z,2020-09-04T04:30:00.0000000Z,349,15.322
1097999.0,1098441.0,1093446.0,1095323.0,2020-09-04T04:59:59.1470000Z,2020-09-04T04:45:02.2210000Z,2020-09-04T05:00:00.0000000Z,2020-09-04T04:45:00.0000000Z,393,18.0504
