Date,time_period_end,time_open,time_close,Open,High,Low,Close,Volume,trades_count
2019-07-02T00:00:00.0000000Z,2019-07-02T00:15:00.0000000Z,2019-07-02T00:00:00.0000000Z,2019-07-02T00:14:51.0000000Z,1156305.0,1163018.0,1154010.0,1163018.0,77.65239453,432
2019-07-02T00:15:00.0000000Z,2019-07-02T00:30:00.0000000Z,2019-07-02T00:15:03.0000000Z,2019-07-02T00:29:27.0000000Z,1162390.0,1163018.0,1145000.0,1150012.0,200.1581371,1106
2019-07-02T00:30:00.0000000Z,2019-07-02T00:45:00.0000000Z,2019-07-02T00:30:15.0000000Z,2019-07-02T00:44:58.0000000Z,1148211.0,1151480.0,1139870.0,1141997.0,87.21155646,545
2019-07-02T00:45:00.0000000Z,2019-07-02T01:00:00.0000000Z,2019-07-02T00:45:01.0000000Z,2019-07-02T00:59:59.0000000Z,1141996.0,1146015.0,1131006.0,1131105.0,142.4547721,871
2019-07-02T01:00:00.0000000Z,2019-07-02T01:15:00.0000000Z,2019-07-02T01:00:00.0000000Z,2019-07-02T01:14:59.0000000Z,1131006.0,1136795.0,1128581.0,1136020.0,165.74622817,1041
2019-07-02T01:15:00.0000000Z,2019-07-02T01:30:00.0000000Z,2019-07-02T01:15:00.0000000Z,2019-07-02T01:29:58.0000000Z,1136374.0,1136635.0,1124670.0,1129111.0,112.95603812,652
2019-07-02T01:30:00.0000000Z,2019-07-02T01:45:00.0000000Z,2019-07-02T01:30:01.0000000Z,2019-07-02T01:44:53.0000000Z,1129106.0,1133470.0,1121000.0,1123717.0,130.27818623,873
2019-07-02T01:45:00.0000000Z,2019-07-02T02:00:00.0000000Z,2019-07-02T01:45:05.0000000Z,2019-07-02T01:59:56.0000000Z,1123717.0,1124657.0,1112101.0,1117125.0,263.63874622,1389
2019-07-02T02:00:00.0000000Z,2019-07-02T02:15:00.0000000Z,2019-07-02T02:00:01.0000000Z,2019-07-02T02:14:57.0000000Z,1117128.0,1126590.0,1114421.0,1124500.0,162.57828078,752
2019-07-02T02:15:00.0000000Z,2019-07-02T02:30:00.0000000Z,2019-07-02T02:15:05.0000000Z,2019-07-02T02:29:43.0000000Z,1125000.0,1127780.0,1119450.0,1124481.0,88.67632634,371
2019-07-02T02:30:00.0000000Z,2019-07-02T02:45:00.0000000Z,2019-07-02T02:30:02.0000000Z,2019-07-02T02:44:53.0000000Z,1124485.0,1132616.0,1122160.0,1123500.0,45.43992442,476
2019-07-02T02:45:00.0000000Z,2019-07-02T03:00:00.0000000Z,2019-07-02T02:45:02.0000000Z,2019-07-02T02:59:58.0000000Z,1123501.0,1126566.0,1116421.0,1118393.0,98.31640414,688
2019-07-02T03:00:00.0000000Z,2019-07-02T03:15:00.0000000Z,2019-07-02T03:00:00.0000000Z,2019-07-02T03:14:48.0000000Z,1118394.0,1122169.0,1114829.0,1120028.0,149.38279529,955
2019-07-02T03:15:00.0000000Z,2019-07-02T03:30:00.0000000Z,2019-07-02T03:15:06.0000000Z,2019-07-02T03:29:59.0000000Z,1120029.0,1125062.0,1118590.0,1120155.0,94.46147069,646
2019-07-02T03:30:00.0000000Z,2019-07-02T03:45:00.0000000Z,2019-07-02T03:30:00.0000000Z,2019-07-02T03:44:59.0000000Z,1118633.0,1125376.0,1116260.0,1123894.0,124.72446719,633
2019-07-02T03:45:00.0000000Z,2019-07-02T04:00:00.0000000Z,2019-07-02T03:45:00.0000000Z,2019-07-02T03:59:57.0000000Z,1123894.0,1125184.0,1120542.0,1123407.0,115.64750927,574
2019-07-02T04:00:00.0000000Z,2019-07-02T04:15:00.0000000Z,2019-07-02T04:00:00.0000000Z,2019-07-02T04:14:59.0000000Z,1124816.0,1128990.0,1116000.0,1118109.0,111.05288564,725
2019-07-02T04:15:00.0000000Z,2019-07-02T04:30:00.0000000Z,2019-07-02T04:15:06.0000000Z,2019-07-02T04:29:59.0000000Z,1118109.0,1119415.0,1076502.0,1076583.0,507.14219668,2879
2019-07-02T04:30:00.0000000Z,2019-07-02T04:45:00.0000000Z,2019-07-02T04:30:00.0000000Z,2019-07-02T04:44:58.0000000Z,1077774.0,1085000.0,1066000.0,1076707.0,417.94642558,2176
2019-07-02T04:45:00.0000000Z,2019-07-02T05:00:00.0000000Z,2019-07-02T04:45:01.0000000Z,2019-07-02T04:59:59.0000000Z,1076717.0,1080559.0,1065000.0,1076649.0,378.08534593,1792
2019-07-02T05:00:00.0000000Z,2019-07-02T05:15:00.0000000Z,2019-07-02T05:00:00.0000000Z,2019-07-02T05:14:58.0000000Z,1078979.0,1081999.0,1067650.0,1067650.0,255.70965771,1234
2019-07-02T05:15:00.0000000Z,2019-07-02T05:30:00.0000000Z,2019-07-02T05:15:00.0000000Z,2019-07-02T05:29:53.0000000Z,1067650.0,1077962.0,1061202.0,1074096.0,328.43391664,1565
2019-07-02T05:30:00.0000000Z,2019-07-02T05:45:00.0000000Z,2019-07-02T05:30:01.0000000Z,2019-07-02T05:44:52.0000000Z,1074099.0,1075831.0,1062540.0,1068722.0,259.93343892,1369
2019-07-02T05:45:00.0000000Z,2019-07-02T06:00:00.0000000Z,2019-07-02T05:45:04.0000000Z,2019-07-02T05:59:48.0000000Z,1067930.0,1069958.0,1061517.0,1066993.0,198.39134659,1027
2019-07-02T06:00:00.0000000Z,2019-07-02T06:15:00.0000000Z,2019-07-02T06:00:01.0000000Z,2019-07-02T06:14:58.0000000Z,1066464.0,1066993.0,1055003.0,1064000.0,186.57802582,1263
2019-07-02T06:15:00.0000000Z,2019-07-02T06:30:00.0000000Z,2019-07-02T06:15:04.0000000Z,2019-07-02T06:29:58.0000000Z,1063802.0,1073001.0,1059688.0,1071982.0,259.23710464,1375
2019-07-02T06:30:00.0000000Z,2019-07-02T06:45:00.0000000Z,2019-07-02T06:30:00.0000000Z,2019-07-02T06:44:58.0000000Z,1071973.0,1071983.0,1063880.0,1064442.0,160.94881504,865
2019-07-02T06:45:00.0000000Z,2019-07-02T07:00:00.0000000Z,2019-07-02T06:45:03.0000000Z,2019-07-02T06:59:48.0000000Z,1064438.0,1066690.0,1060010.0,1062095.0,140.02032782,698
2019-07-02T07:00:00.0000000Z,2019-07-02T07:15:00.0000000Z,2019-07-02T07:00:01.0000000Z,2019-07-02T07:14:58.0000000Z,1061590.0,1070000.0,1061582.0,1069999.0,84.43963081,606
2019-07-02T07:15:00.0000000Z,2019-07-02T07:30:00.0000000Z,2019-07-02T07:15:00.0000000Z,2019-07-02T07:29:58.0000000Z,1069177.0,1073001.0,1067018.0,1068974.0,99.59699079,636
2019-07-02T07:30:00.0000000Z,2019-07-02T07:45:00.0000000Z,2019-07-02T07:30:04.0000000Z,2019-07-02T07:44:59.0000000Z,1068983.0,1074644.0,1066100.0,1071554.0,92.42941489,616
2019-07-02T07:45:00.0000000Z,2019-07-02T08:00:00.0000000Z,2019-07-02T07:45:00.0000000Z,2019-07-02T07:59:51.0000000Z,1071554.0,1074100.0,1068325.0,1068501.0,166.1800788,792
2019-07-02T08:00:00.0000000Z,2019-07-02T08:15:00.0000000Z,2019-07-02T08:00:02.0000000Z,2019-07-02T08:14:56.0000000Z,1069282.0,1073397.0,1065500.0,1070000.0,117.05806365,775
2019-07-02T08:15:00.0000000Z,2019-07-02T08:30:00.0000000Z,2019-07-02T08:15:00.0000000Z,2019-07-02T08:29:58.0000000Z,1070000.0,1074970.0,1069194.0,1074000.0,67.70291813,512
2019-07-02T08:30:00.0000000Z,2019-07-02T08:45:00.0000000Z,2019-07-02T08:30:03.0000000Z,2019-07-02T08:44:59.0000000Z,1074578.0,1109400.0,1074000.0,1108000.0,423.92255035,2003
2019-07-02T08:45:00.0000000Z,2019-07-02T09:00:00.0000000Z,2019-07-02T08:45:00.0000000Z,2019-07-02T08:59:51.0000000Z,1108370.0,1121230.0,1105000.0,1108367.0,364.29056661,1713
2019-07-02T09:00:00.0000000Z,2019-07-02T09:15:00.0000000Z,2019-07-02T09:00:00.0000000Z,2019-07-02T09:14:55.0000000Z,1108368.0,1121500.0,1107006.0,1116015.0,267.50748481,1531
2019-07-02T09:15:00.0000000Z,2019-07-02T09:30:00.0000000Z,2019-07-02T09:15:02.0000000Z,2019-07-02T09:29:59.0000000Z,1115967.0,1117732.0,1109794.0,1109794.0,125.27842296,785
2019-07-02T09:30:00.0000000Z,2019-07-02T09:45:00.0000000Z,2019-07-02T09:30:00.0000000Z,2019-07-02T09:44:49.0000000Z,1109794.0,1116000.0,1101285.0,1103940.0,159.71285727,868
2019-07-02T09:45:00.0000000Z,2019-07-02T10:00:00.0000000Z,2019-07-02T09:45:04.0000000Z,2019-07-02T09:59:57.0000000Z,1102942.0,1105998.0,1096010.0,1102000.0,176.44803717,926
2019-07-02T10:00:00.0000000Z,2019-07-02T10:15:00.0000000Z,2019-07-02T10:00:00.0000000Z,2019-07-02T10:14:56.0000000Z,1101999.0,1110000.0,1101646.0,1106838.0,100.85273347,617
2019-07-02T10:15:00.0000000Z,2019-07-02T10:30:00.0000000Z,2019-07-02T10:15:02.0000000Z,2019-07-02T10:29:54.0000000Z,1106262.0,1107505.0,1096000.0,1096405.0,64.67660637,469
2019-07-02T10:30:00.0000000Z,2019-07-02T10:45:00.0000000Z,2019-07-02T10:30:00.0000000Z,2019-07-02T10:44:59.0000000Z,1097337.0,1097337.0,1086500.0,1087729.0,156.56305425,842
2019-07-02T10:45:00.0000000Z,2019-07-02T11:00:00.0000000Z,2019-07-02T10:45:00.0000000Z,2019-07-02T10:59:59.0000000Z,1087729.0,1094961.0,1087728.0,1088525.0,110.28678825,609
2019-07-02T11:00:00.0000000Z,2019-07-02T11:15:00.0000000Z,2019-07-02T11:00:00.0000000Z,2019-07-02T11:14:52.0000000Z,1088770.0,1090711.0,1065300.0,1069995.0,282.15508001,1350
2019-07-02T11:15:00.0000000Z,2019-07-02T11:30:00.0000000Z,2019-07-02T11:15:04.0000000Z,2019-07-02T11:29:55.0000000Z,1069000.0,1069004.0,1060001.0,1063636.0,213.284186,1047
