product_code,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,ltp,volume,volume_by_product
BTC_JPY,2020-06-06T23:55:09.647,26598369,1059789.0,1060433.0,0.4176,0.02,1983.78147043,1368.19809582,1059788.0,81985.96689732,3023.23836978
BTC_JPY,2020-06-06T23:55:14.683,26598440,1059789.0,1060433.0,0.4176,0.01299759,1979.63147043,1371.45099341,1060433.0,81986.84280689,3023.24537219
BTC_JPY,2020-06-06T23:55:19.63,26598567,1059821.0,1060433.0,0.05111,0.00299659,1982.06739,1368.92001119,1060433.0,81998.26979939999,3023.25537319
BTC_JPY,2020-06-06T23:55:24.54,26598734,1059870.0,1060698.0,0.05378,0.33889801,1982.27805999,1366.35175545,1060433.0,82002.51908687,3023.25836978
BTC_JPY,2020-06-06T23:55:29.833,26598875,1060037.0,1060699.0,0.4176,0.07999801,1984.41491999,1368.40725545,1060433.0,82006.00349330001,3023.05836978
BTC_JPY,2020-06-06T23:55:33.91,26598971,1060026.0,1060696.0,0.15,0.1,1984.89607999,1367.08115745,1060433.0,82011.02206596,3023.06836978
BTC_JPY,2020-06-06T23:55:39.463,26599064,1060068.0,1060593.0,0.25,0.2,1985.36578999,1366.66425546,1060433.0,82011.39639407,3022.88566978
BTC_JPY,2020-06-06T23:55:43.9,26599125,1060102.0,1060592.0,0.4176,0.1,1985.47785999,1367.24475745,1060433.0,82011.13605525,3022.88566978
BTC_JPY,2020-06-06T23:55:49.34,26599195,1060103.0,1060864.0,0.15,1.0,1985.13707999,1365.14185734,1060433.0,82008.67030497,3022.88366978
BTC_JPY,2020-06-06T23:55:54.84,26599340,1059971.0,1060733.0,0.5676,1.0,1985.70293999,1366.10175747,1060433.0,82008.5482806,3022.88366978
BTC_JPY,2020-06-06T23:55:59.63,26599460,1059970.0,1060676.0,0.3,1.0,1985.27941999,1366.50275747,1060433.0,82012.92228060003,3022.68366978
BTC_JPY,2020-06-06T23:56:04.52,26599566,1059969.0,1060659.0,0.4176,1.2589,1984.77307999,1366.54675747,1060433.0,82013.89048449,3022.68366978
BTC_JPY,2020-06-06T23:56:09.787,26599668,1059969.0,1060534.0,0.4176,0.2589,1984.06618999,1366.72675548,1060433.0,82009.4386118,3022.68366978
BTC_JPY,2020-06-06T23:56:14.35,26599758,1059969.0,1060616.0,0.4176,1.0,1984.76618999,1367.00075548,1060433.0,82006.64128958,3022.68366978
BTC_JPY,2020-06-06T23:56:19.26,26599861,1059969.0,1060602.0,0.4176,0.2589,1984.75181999,1369.25075747,1060433.0,81987.47817164,3022.28366978
BTC_JPY,2020-06-06T23:56:24.81,26599963,1059969.0,1060577.0,0.4176,0.2589,1984.73366999,1369.81344387,1060433.0,81988.64975719,3022.07966978
BTC_JPY,2020-06-06T23:56:29,26600049,1059968.0,1060557.0,0.173,0.31,1984.50308,1368.23080167,1060433.0,81982.54968443,3021.97966978
BTC_JPY,2020-06-06T23:56:34.35,26600145,1059968.0,1060536.0,0.173,0.2589,1984.96198,1367.92080167,1060433.0,81982.91817292,3021.97966978
BTC_JPY,2020-06-06T23:56:38.993,26600224,1059969.0,1060521.0,0.4176,0.31,1985.01312,1368.33070167,1060433.0,81981.6636229,3021.95366978
BTC_JPY,2020-06-06T23:56:44.373,26600282,1059969.0,1060530.0,0.4176,0.07999801,1984.61942722,1369.15924778,1060433.0,81975.84515813,3021.84966978
BTC_JPY,2020-06-06T23:56:49.377,26600371,1059969.0,1060548.0,0.4176,0.07999801,1984.48603722,1367.88654778,1060554.0,81970.26456387,3021.68657178
BTC_JPY,2020-06-06T23:56:54.127,26600463,1059996.0,1060661.0,0.15,0.07999801,1985.26343493,1367.43250271,1060554.0,81962.45065668,3021.51857018
BTC_JPY,2020-06-06T23:56:59.883,26600659,1060485.0,1060890.0,0.05585,1.34989601,1986.08278491,1364.7287556,1060890.0,81973.49063075,3021.951307300001
BTC_JPY,2020-06-06T23:57:04.197,26600719,1060534.0,1060890.0,0.4095,1.34989601,1987.26793491,1366.9446556,1060890.0,81972.55049477,3021.9493073000012
BTC_JPY,2020-06-06T23:57:09.153,26600776,1060553.0,1060890.0,0.4095,1.34989601,1987.23614491,1366.6616556,1060890.0,81964.79484721,3020.7493073
BTC_JPY,2020-06-06T23:57:14.16,26600854,1060594.0,1060890.0,0.15,1.33989501,1987.09499491,1367.4851545999998,1060890.0,81953.77977024,3020.43514739
BTC_JPY,2020-06-06T23:57:19.157,26600894,1060594.0,1060890.0,0.12,1.33989501,1986.80925491,1366.4257546,1060594.0,81942.65742548,3020.46514739
BTC_JPY,2020-06-06T23:57:24.59,26600945,1060537.0,1060890.0,0.05548,1.33989501,1986.84441491,1366.7202546,1060594.0,81930.2266501,3020.45514739
BTC_JPY,2020-06-07T00:00:09.2,26603900,1060239.0,1061051.0,0.4212,0.56,1986.13025028,1367.07226428,1061065.0,81803.31272053,3004.40525576
BTC_JPY,2020-06-07T00:00:15.067,26604021,1060274.0,1061052.0,0.15,1.0,1985.88989041,1366.95756578,1060333.0,81792.60220229,3003.36018966
BTC_JPY,2020-06-07T00:00:19.947,26604130,1060451.0,1061157.0,0.32,1.0,1985.89949041,1366.39873448,1060333.0,81756.57147695,3002.65247953
BTC_JPY,2020-06-07T00:00:25.077,26604243,1060465.0,1061150.0,0.1,1.0,1985.94806041,1366.03373435,1060333.0,81703.05443583,2994.70003926
BTC_JPY,2020-06-07T00:00:29.007,26604307,1060331.0,1061133.0,0.4089,1.0,1986.51698041,1366.55873448,1060333.0,81648.91476068,2991.84937163
BTC_JPY,2020-06-07T00:00:34.217,26604351,1060279.0,1061089.0,0.5589,0.1,1985.83474028,1366.92718015,1060333.0,81533.29264338,2978.29446226
BTC_JPY,2020-06-07T00:00:39.547,26604402,1060330.0,1061073.0,0.4089,1.0,1986.40345041,1367.02908028,1060333.0,81489.56976754,2964.86468074
BTC_JPY,2020-06-07T00:00:44.303,26604451,1060328.0,1061064.0,0.4089,0.1,1986.30255041,1366.83794918,1060333.0,81487.57366989,2961.23943961
BTC_JPY,2020-06-07T00:00:49.373,26604483,1060328.0,1061051.0,0.4089,0.1,1986.31269041,1368.16972918,1060333.0,81485.18696889,2958.56943861
BTC_JPY,2020-06-07T00:00:54.313,26604594,1060090.0,1061015.0,0.32,0.5089,1985.11805042,1369.24312918,1060333.0,81465.17614439,2956.41843552
BTC_JPY,2020-06-07T00:00:59.077,26604717,1060090.0,1060924.0,0.32,0.4,1984.17052042,1368.50732918,1060333.0,81359.38071623,2954.42203552
BTC_JPY,2020-06-07T00:01:04.047,26604831,1059970.0,1060860.0,0.1515,0.31,1983.79815042,1366.91787688,1060333.0,81301.20536453,2950.76596495
BTC_JPY,2020-06-07T00:01:09.213,26604928,1059970.0,1060810.0,0.1515,0.4089,1984.58912042,1368.84994918,1060333.0,81290.8784747,2948.07407901
BTC_JPY,2020-06-07T00:01:14.437,26605035,1059971.0,1060788.0,0.1,0.4089,1985.30072042,1368.87400778,1060333.0,81294.0638872,2946.20407901
BTC_JPY,2020-06-07T00:01:18.37,26605073,1059993.0,1060858.0,0.01,0.4089,1985.30006042,1366.74859088,1060784.0,81296.64745868,2944.36140362
BTC_JPY,2020-06-07T00:01:24.243,26605169,1059971.0,1060827.0,0.2298,0.519,1986.20386042,1367.20979075,1059993.0,81300.55674128,2945.31080362
BTC_JPY,2020-06-07T00:01:29.32,26605272,1059972.0,1060782.0,0.3,0.419,1986.53701042,1367.48169088,1059971.0,81254.46951217,2941.38661354
BTC_JPY,2020-06-07T00:01:34.517,26605382,1059970.0,1060663.0,0.0582,0.1,1986.01766042,1366.12669088,1059970.0,81194.33474385,2941.68661354
BTC_JPY,2020-06-07T00:01:39.903,26605497,1059970.0,1060745.0,0.0582,0.4167,1985.94223029,1367.19239088,1059970.0,81144.33710876,2936.46519441
BTC_JPY,2020-06-07T00:01:43.913,26605604,1059970.0,1060633.0,0.0582,0.7267,1985.66912592,1368.15218338,1059970.0,81149.81088815,2936.01519441
BTC_JPY,2020-06-07T00:01:49.377,26605742,1059968.0,1060513.0,0.02,0.15,1983.94269865,1366.71690938,1059970.0,81148.12187070001,2934.77969428
BTC_JPY,2020-06-07T00:01:54.397,26605859,1059968.0,1060455.0,0.02,0.5167,1984.00694865,1367.32810938,1059970.0,81146.66452817,2933.91829428
BTC_JPY,2020-06-07T00:01:58.967,26605964,1059968.0,1060442.0,0.02,0.6667,1984.00834865,1366.83810938,1059970.0,81126.26201242,2933.89829428
