product_code,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,ltp,volume,volume_by_product
BTC_JPY,2020-05-21T23:55:03.64,1358714,977450.0,977749.0,0.07205,0.02795,1641.57467678,2008.96395285,977404.0,147649.84706826,8948.16626761
BTC_JPY,2020-05-21T23:55:08.537,1358795,977458.0,977749.0,0.15,0.007948,1641.00362878,2009.29375084,977749.0,147653.98317276,8948.18626961
BTC_JPY,2020-05-21T23:55:13.72,1358929,977450.0,977886.0,0.02,0.4124,1639.52652158,2011.05364394,977749.0,147664.71780319,8948.19421761
BTC_JPY,2020-05-21T23:55:18.39,1359018,977450.0,977884.0,0.02,0.1,1640.40662171,2011.50214394,977749.0,147667.10295879,8948.19421761
BTC_JPY,2020-05-21T23:55:23.253,1359087,977451.0,977855.0,0.05,0.41,1640.03952171,2010.55824394,977749.0,147667.21295879,8948.19421761
BTC_JPY,2020-05-21T23:55:28.103,1359174,977454.0,977857.0,0.1,0.41,1638.74744679,2007.79226915,977749.0,147668.55756817,8948.19421761
BTC_JPY,2020-05-21T23:55:33.123,1359251,977463.0,977858.0,0.15,0.99979999,1638.61694692,2007.94226915,977749.0,147670.94756817,8948.19421761
BTC_JPY,2020-05-21T23:55:38.523,1359374,977476.0,977912.0,0.1,0.1,1640.23794692,2007.94916915,977749.0,147678.95229193,8948.19421761
BTC_JPY,2020-05-21T23:55:43.327,1359450,977486.0,977911.0,0.1,0.4122,1640.00774692,2007.69146915,977749.0,147680.69253977,8948.19421761
BTC_JPY,2020-05-21T23:55:48.1,1359530,977493.0,977912.0,0.6047,0.1,1639.96354679,2008.31526915,977749.0,147681.30253977,8948.19421761
BTC_JPY,2020-05-21T23:55:53.867,1359603,977750.0,977912.0,0.05,0.08975,1641.00724692,2009.47501915,977912.0,147683.73378977,8948.20446761
BTC_JPY,2020-05-21T23:55:58.26,1359639,977752.0,977993.0,0.4558,0.99979999,1640.6976190999999,2008.52989684,977912.0,147685.73625101,8948.20446761
BTC_JPY,2020-05-21T23:56:02.577,1359707,977756.0,977993.0,0.2,0.99979999,1641.3832713,2008.54674134,977912.0,147652.17632409,8947.33061836
BTC_JPY,2020-05-21T23:56:08.823,1359736,977756.0,977993.0,0.2,0.99979999,1640.40424877,2009.00674134,977912.0,147654.3665553,8947.33061836
BTC_JPY,2020-05-21T23:56:13.893,1359814,977450.0,977742.0,0.02,0.41700000000000004,1638.06209864,2010.57804134,977749.0,147662.2393971,8947.76921836
BTC_JPY,2020-05-21T23:56:18.27,1359923,977450.0,977858.0,0.02,0.47249999,1639.20424877,2009.32954133,977619.0,147667.93890933,8947.77921836
BTC_JPY,2020-05-21T23:56:23.17,1360019,977451.0,977582.0,0.2,0.98979999,1640.05784877,2011.71234131,977619.0,147668.79890933,8947.77921836
BTC_JPY,2020-05-21T23:56:28.717,1360111,977450.0,977580.0,0.02,0.4154,1639.61747394,2011.62774131,977619.0,147670.78246933,8947.77921836
BTC_JPY,2020-05-21T23:56:33.17,1360154,977450.0,977582.0,0.02,0.98979999,1639.32147394,2011.18474131,977619.0,147671.86246933,8947.77921836
BTC_JPY,2020-05-21T23:56:39.007,1360214,977450.0,977580.0,0.02,0.4154,1639.82112511,1997.66574131,977619.0,147673.40246933,8947.77921836
BTC_JPY,2020-05-21T23:56:43.613,1360265,977450.0,977581.0,0.02,0.1,1639.65842511,1996.93034131,977619.0,147674.57246933,8947.77921836
BTC_JPY,2020-05-21T23:56:48.5,1360335,977105.0,977403.0,0.2,0.4154,1638.97958061,1992.85472341,977404.0,147676.19260367,8947.81921836
BTC_JPY,2020-05-21T23:56:53.83,1360502,977130.0,977791.0,0.5126,0.28,1640.23603023,1993.89027449,977105.0,147683.51746827,8948.01921836
BTC_JPY,2020-05-21T23:56:58.03,1360597,977141.0,977496.0,0.4147,0.98979999,1640.17723036,1995.26567449,977105.0,147688.24006827,8948.01921836
BTC_JPY,2020-05-21T23:57:03.04,1360677,977017.0,977484.0,0.2,0.1,1640.15004806,1994.54837449,977404.0,147667.14795967,8943.44719846
BTC_JPY,2020-05-21T23:57:08.533,1360780,977104.0,977427.0,0.01,0.28,1638.76948236,2000.26272341,977404.0,147670.96196558,8943.44719846
BTC_JPY,2020-05-21T23:57:13.17,1360908,976853.0,977396.0,0.2,0.3281,1639.62126483,2001.35417465,977104.0,147671.73308223,8943.45719846
BTC_JPY,2020-05-21T23:57:18.373,1360937,976853.0,977206.0,0.2,0.3285,1640.26046483,2001.86437465,977104.0,147673.91308223,8943.45719846
BTC_JPY,2020-05-22T00:00:03.993,1364834,976757.0,977212.0,0.05,0.309,1632.23825404,1996.05597642,977238.0,148049.17348825,8969.02108304
BTC_JPY,2020-05-22T00:00:08.207,1364894,976758.0,977202.0,0.2,0.12004511,1630.39901362,2000.34298111,977238.0,147872.53135496,8969.02108304
BTC_JPY,2020-05-22T00:00:13.027,1364960,976760.0,977178.0,0.05,0.1,1642.96014253,2001.19380291,977201.0,147901.32591981,8969.12358304
