product_code,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,ltp,volume,volume_by_product
BTC_JPY,2020-05-24T04:58:09.043,4797228,990501.0,990953.0,0.01,0.4613,1759.12205977,2143.16109332,990995.0,83294.79688429,2614.93160809
BTC_JPY,2020-05-24T04:58:14.883,4797333,990501.0,990910.0,0.01,0.15,1759.73666662,2143.05209332,990995.0,83301.78500638,2614.93160809
BTC_JPY,2020-05-24T04:58:19.63,4797385,990501.0,990897.0,0.4021,0.05,1760.19676661,2142.55402332,990995.0,83305.44455769,2614.93160809
BTC_JPY,2020-05-24T04:58:24.553,4797460,990924.0,991205.0,0.025,0.4613,1760.24036661,2143.23702332,990995.0,83304.44632435,2614.93160809
BTC_JPY,2020-05-24T04:58:29.96,4797558,991000.0,991204.0,0.00149733,0.2,1759.59176394,2142.66972332,990995.0,83304.46137751,2614.93160809
BTC_JPY,2020-05-24T04:58:33.97,4797618,990924.0,991198.0,0.01039733,0.2,1759.47176394,2143.10102332,990924.0,83305.66037751,2614.95160809
BTC_JPY,2020-05-24T04:58:39.483,4797703,990924.0,991189.0,0.01039733,0.191,1759.78176394,2141.48902481,991189.0,83307.60737751,2614.96060809
BTC_JPY,2020-05-24T04:58:44.527,4797804,990924.0,991185.0,0.01039733,0.1,1756.64896092,2141.37432017,991189.0,83313.16723029,2614.75060809
BTC_JPY,2020-05-24T04:58:48.883,4797876,990924.0,991178.0,0.01039733,0.1,1758.33896092,2143.40312017,991189.0,83313.67318347,2614.75060809
BTC_JPY,2020-05-24T04:58:54.303,4797941,990924.0,991170.0,0.01039733,0.25,1757.84896092,2143.40312017,991189.0,83309.09063348,2614.75060809
BTC_JPY,2020-05-24T04:59:00.027,4798031,990571.0,991160.0,0.4613,0.1,1758.1360075,2134.25882018,990924.0,83296.12547738,2614.75900542
BTC_JPY,2020-05-24T04:59:04.32,4798094,990570.0,991153.0,0.15,0.2,1758.1734075,2134.36072018,990924.0,83294.85309005,2614.05400542
BTC_JPY,2020-05-24T04:59:09.423,4798164,990537.0,991145.0,0.4613,0.1,1758.40540751,2134.26072018,991153.0,83293.31928992,2614.05520542
BTC_JPY,2020-05-24T04:59:14.433,4798257,990535.0,991138.0,0.01,0.15,1758.12900751,2134.17172018,990524.0,83292.08471139,2613.78370542
BTC_JPY,2020-05-24T04:59:19.86,4798383,990512.0,991126.0,0.01,0.15,1757.81337384,2134.19317042,990524.0,83290.07764353,2612.23667442
BTC_JPY,2020-05-24T04:59:24.273,4798465,990512.0,991116.0,0.01,0.2677,1757.82619067,2134.33587042,990524.0,83290.01894353,2612.03567442
BTC_JPY,2020-05-24T04:59:29.04,4798572,990501.0,991083.0,0.01,0.4594,1756.18369067,2134.42557029,990524.0,83285.01262041,2612.03467442
BTC_JPY,2020-05-24T04:59:35.033,4798696,990524.0,991022.0,0.28,0.4594,1758.45909067,2134.50557042,990524.0,83279.79952375,2612.03167442
BTC_JPY,2020-05-24T04:59:39.71,4798795,990524.0,991011.0,0.06,0.4594,1755.55919067,2134.38557029,990524.0,83275.4761344,2611.82367442
BTC_JPY,2020-05-24T04:59:44.93,4798895,990524.0,991011.0,0.06,0.4592,1755.34559067,2132.23210477,990606.0,83274.22376083,2611.77867491
BTC_JPY,2020-05-24T04:59:49.727,4798966,990524.0,990972.0,0.06,0.15,1754.75080325,2132.90410477,990606.0,83275.13853655,2611.77867491
BTC_JPY,2020-05-24T04:59:54.733,4799059,990524.0,990750.0,0.06,0.15,1754.74848978,2134.31890477,990606.0,83271.2430476,2611.77867491
BTC_JPY,2020-05-24T04:59:59.88,4799104,990524.0,990752.0,0.06,0.35000013,1753.32603198,2134.67110477,990606.0,83273.35400319,2611.77867491
BTC_JPY,2020-05-24T05:00:04.147,4799125,990524.0,990752.0,0.06,0.35000013,1753.32613198,2134.05490477,990606.0,83281.34194572,2611.77867491
BTC_JPY,2020-05-24T05:00:10.067,4799233,990536.0,990999.0,0.01,0.05,1753.10772553,2131.83119418,990751.0,83328.85773229,2611.97867491
BTC_JPY,2020-05-24T05:00:14.847,4799300,990545.0,990999.0,0.4566,0.05,1756.85620313,2132.80519418,990751.0,83375.74994460001,2611.97667491
BTC_JPY,2020-05-24T05:00:19.637,4799375,990568.0,991119.0,0.01,0.2,1757.14278993,2130.62262686,991120.0,83385.66824712,2611.92675491
BTC_JPY,2020-05-24T05:00:25.097,4799464,990568.0,991119.0,0.01,0.1,1758.15632963,2133.01962686,991120.0,83401.13282926,2611.86975491
BTC_JPY,2020-05-24T05:00:29.197,4799537,990714.0,991876.0,0.1,0.294,1757.90852963,2130.31720684,991877.0,83406.50131565,2612.48975491
BTC_JPY,2020-05-24T05:00:34.48,4799639,990818.0,991794.0,0.32,0.1,1758.62252963,2130.84920684,991877.0,83409.45489071,2612.48975491
BTC_JPY,2020-05-24T05:00:39.097,4799713,990830.0,991789.0,0.01,0.2,1759.12167097,2130.55930738,991877.0,83406.28402564,2612.48975491
BTC_JPY,2020-05-24T05:00:44.8,4799797,991043.0,991783.0,0.32,0.15,1758.73827097,2131.88930738,991877.0,83383.65935819,2609.58840943
