product_code,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,ltp,volume,volume_by_product
BTC_JPY,2020-05-25T23:55:08.323,7709347,960542.0,960812.0,0.008,0.049,1706.53090584,2231.91448299,960542.0,127191.57637602,6177.51258626
BTC_JPY,2020-05-25T23:55:14.497,7709457,960562.0,960932.0,0.001,0.03,1706.22827585,2235.83034062,960812.0,127189.70769106,6177.50568905
BTC_JPY,2020-05-25T23:55:19.85,7709564,960542.0,960919.0,0.005,0.05,1706.58217585,2237.82096061,960542.0,127179.6407061,6175.68769105
BTC_JPY,2020-05-25T23:55:24.57,7709611,960448.0,960895.0,0.054000000000000006,0.096,1706.59618585,2238.21876061,960448.0,127176.20709187,6175.59658626
BTC_JPY,2020-05-25T23:55:29.567,7709708,960468.0,961100.0,0.001,0.03,1707.3457209000005,2238.69160061,960542.0,127168.97885520001,6175.04358627
BTC_JPY,2020-05-25T23:55:34.807,7709799,960488.0,961064.0,0.001,0.096,1706.95072091,2239.09718568,960542.0,127154.01510425,6172.81303614
BTC_JPY,2020-05-25T23:55:40.14,7709920,960488.0,961017.0,0.001,0.626,1706.10741091,2239.29922582,960542.0,127138.33873318,6170.53103627
BTC_JPY,2020-05-25T23:55:44.22,7709966,960508.0,960977.0,0.001,0.33,1707.06741091,2239.54922582,960542.0,127122.56712946,6169.31503627
BTC_JPY,2020-05-25T23:55:49.557,7710020,960528.0,960945.0,0.001,0.096,1706.65041091,2238.97073035,960542.0,127093.83828184,6162.04303627
BTC_JPY,2020-05-25T23:55:54.81,7710096,960196.0,960904.0,0.07501000000000001,0.03,1707.03573091,2238.21122569,960442.0,127077.8266552,6160.35738828
BTC_JPY,2020-05-25T23:56:00.063,7710231,960203.0,960861.0,0.07521,0.31,1697.55861293,2239.10528831,960188.0,127068.53573476,6161.35338828
