product_code,timestamp,tick_id,best_bid,best_ask,best_bid_size,best_ask_size,total_bid_depth,total_ask_depth,ltp,volume,volume_by_product
BTC_JPY,2020-05-24T23:55:09.817,6061965,946415.0,946889.0,0.001,0.1,1538.45326169,2203.04134793,946605.0,123037.58143601,5342.11375451
BTC_JPY,2020-05-24T23:55:14.87,6062083,946045.0,946742.0,0.001,0.32,1536.56109249,2207.09004793,946025.0,123044.58832123,5342.16965172
BTC_JPY,2020-05-24T23:55:19.163,6062171,946025.0,946262.0,0.05310479,0.32,1535.88571441,2208.06145342,946312.0,123055.25181419999,5343.99064972
BTC_JPY,2020-05-24T23:55:25.043,6062249,945994.0,946025.0,0.009000000000000001,0.998,1540.58905797,2209.37335328,946025.0,123059.39611257,5344.12575451
BTC_JPY,2020-05-24T23:55:29.927,6062322,945540.0,945700.0,0.001,0.2,1536.40445798,2210.43064073,945700.0,123067.68374256,5344.8857545
BTC_JPY,2020-05-24T23:55:35.263,6062451,945000.0,945100.0,2.48499987,0.009000000000000001,1532.29249105,2212.36430361,945112.0,123079.92592046,5346.25030463
BTC_JPY,2020-05-24T23:55:39.107,6062497,945020.0,945363.0,0.001,0.31,1529.94701037,2212.21725529,945365.0,123094.72908913,5347.01430463
BTC_JPY,2020-05-24T23:55:44.517,6062634,944256.0,944999.0,0.2,0.1,1529.65062861,2217.34744522,944113.0,123111.87050359,5349.7383045000015
BTC_JPY,2020-05-24T23:55:49.717,6062739,944866.0,945112.0,0.32,0.23,1536.75217361,2235.94354522,945000.0,123104.57905117,5356.9903045
BTC_JPY,2020-05-24T23:55:54.433,6062886,945375.0,945500.0,0.32,0.49,1540.21051601,2205.19486715,945500.0,123128.14074599,5358.69495249
BTC_JPY,2020-05-24T23:55:59.89,6062929,945395.0,945500.0,0.001,0.488,1539.69549408,2206.24932918,945375.0,123133.67853619,5358.68795249
BTC_JPY,2020-05-24T23:56:04.117,6063029,944867.0,945000.0,0.32,2.53635498,1537.98329026,2207.91167049,945000.0,123148.82933842,5359.25359751
BTC_JPY,2020-05-24T23:56:09.9,6063193,945831.0,946112.0,0.6066,0.090076,1541.64959408,2200.58738327,945831.0,123183.33941235,5364.43887648
BTC_JPY,2020-05-24T23:56:15.39,6063297,945872.0,946211.0,0.2,0.1,1540.48793409,2202.03230727,946181.0,123198.37838251,5364.75987648
BTC_JPY,2020-05-24T23:56:19.123,6063368,945749.0,946211.0,0.7079,0.1,1540.43229557,2205.66596876,945873.0,123209.50523692,5364.76087648
BTC_JPY,2020-05-24T23:56:24.83,6063486,945768.0,946211.0,0.001,0.1,1541.98465163,2204.9468867,945873.0,123209.58419549999,5364.76087648
BTC_JPY,2020-05-24T23:56:29.737,6063559,945893.0,946211.0,0.001,0.1,1542.26915163,2205.34858407,945873.0,123210.10050002,5364.56087648
BTC_JPY,2020-05-24T23:56:34.943,6063636,945893.0,946211.0,0.001,0.2,1542.78571464,2205.12858407,945873.0,123213.78749351,5364.55987648
BTC_JPY,2020-05-24T23:56:39.19,6063700,945925.0,946211.0,0.001,0.2,1542.57971464,2207.75268408,945873.0,123219.79058185,5364.55987648
BTC_JPY,2020-05-24T23:56:44.27,6063773,945945.0,946211.0,0.001,0.2,1542.87417449,2208.75296653,945873.0,123224.02578705,5364.55987648
BTC_JPY,2020-05-24T23:56:49.54,6063842,945885.0,946211.0,0.2,0.2,1539.75360921,2208.81317939,945898.0,123221.27791873,5364.76187648
BTC_JPY,2020-05-24T23:56:54.36,6063915,945905.0,946210.0,0.001,0.6058,1540.85266779,2210.88176653,945898.0,123225.19878775,5364.76187648
BTC_JPY,2020-05-24T23:56:59.353,6063991,945925.0,946211.0,0.001,0.2,1539.43548078,2210.53816653,945898.0,123228.37149934,5364.75187648
BTC_JPY,2020-05-24T23:57:03.863,6064065,945925.0,946195.0,0.001,0.5,1538.61036779,2211.00357952,945898.0,123234.70817858,5364.75187648
BTC_JPY,2020-05-24T23:57:09.53,6064164,945945.0,946195.0,0.001,0.47,1537.4230877999994,2210.81852546,946195.0,123236.50880858,5364.78187648
BTC_JPY,2020-05-24T23:57:14.81,6064216,945965.0,946195.0,0.001,1.47,1538.19124673,2211.12352546,946195.0,123235.01388731,5364.78187648
BTC_JPY,2020-05-24T23:57:19.857,6064251,945985.0,946194.0,0.001,0.6058,1538.13724673,2211.21232546,946195.0,123237.1610312,5364.78287648
BTC_JPY,2020-05-24T23:57:25.207,6064393,945000.0,945566.0,0.32072759,0.30000013,1537.55669229,2214.14689739,945567.0,123265.71876829,5368.62986889
BTC_JPY,2020-05-25T00:00:09.087,6068258,941143.0,941851.0,0.1,0.1,1524.27734134,2212.42093283,941316.0,123798.63432769,5397.19559075
BTC_JPY,2020-05-25T00:00:13.873,6068402,940101.0,940475.0,0.1,0.299,1493.30691724,2213.08435108,940475.0,123813.55298261,5401.29108733
BTC_JPY,2020-05-25T00:00:19.427,6068539,940000.0,940240.0,2.74236488,0.32,1510.34071267,2211.63821323,940000.0,123800.27236111,5409.83930538
BTC_JPY,2020-05-25T00:00:23.963,6068628,939300.0,939717.0,0.001,0.13276291,1508.29498488,2214.12366521,939500.0,123800.51587057,5413.68343317
BTC_JPY,2020-05-25T00:00:29.12,6068772,938500.0,938799.0,2.4632286,0.29100000000000004,1463.85544388,2215.55154014,938500.0,123852.1831057,5419.46392992
BTC_JPY,2020-05-25T00:00:34.98,6068955,938040.0,938329.0,0.001,0.09457301,1478.6589386,2211.68959147,938329.0,123888.0895292,5423.83008342
BTC_JPY,2020-05-25T00:00:39.26,6069073,938502.0,938856.0,0.51403645,0.1406,1501.85943076,2205.70177725,938500.0,123895.76342778,5426.49215642
BTC_JPY,2020-05-25T00:00:44.5,6069219,938022.0,938870.0,0.306,0.0224,1503.19224279,2206.02621847,938725.0,123931.32115615,5427.23944735
BTC_JPY,2020-05-25T00:00:49.467,6069370,938849.0,939655.0,0.1,0.32,1498.04956352,2203.3542674,938866.0,123911.43527142,5429.89905876
BTC_JPY,2020-05-25T00:00:53.657,6069499,937500.0,938176.0,0.024,0.1,1499.61900218,2204.80330363,937500.0,123968.90300313,5432.3571808
BTC_JPY,2020-05-25T00:00:59.4,6069708,938087.0,938503.0,0.1,0.32,1492.27303448,2203.00725108,938086.0,124012.68701276,5435.51921131
BTC_JPY,2020-05-25T00:01:04.263,6069904,936000.0,936936.0,2.032,0.4683,1491.65067296,2211.60158645,936937.0,124047.693238,5438.59602951
BTC_JPY,2020-05-25T00:01:10.21,6070126,935050.0,935928.0,0.06561929999999999,0.30000013,1473.64931385,2204.87666754,935614.0,124093.01632619,5443.77669976
BTC_JPY,2020-05-25T00:01:13.54,6070222,935179.0,935527.0,0.32,0.08799900000000001,1482.09250987,2208.14102441,935527.0,124117.06346817,5448.41448289
BTC_JPY,2020-05-25T00:01:18.983,6070368,936189.0,936850.0,0.07400000000000001,0.85518152,1482.57642027,2202.68014892,936850.0,124111.39998646,5450.60364837
BTC_JPY,2020-05-25T00:01:23.58,6070494,935001.0,935690.0,2.83620307,0.32,1477.38179365,2205.70844893,935001.0,124155.63642098,5455.20074159
BTC_JPY,2020-05-25T00:01:28.067,6070649,933463.0,934673.0,0.43,0.17500013,1447.62070595,2204.30424906,933582.0,124208.08375973,5462.85972387
BTC_JPY,2020-05-25T00:01:35.353,6070876,934218.0,934727.0,0.07719999,0.1,1463.58222159,2200.60034665,935001.0,124271.40598157,5466.28252413
BTC_JPY,2020-05-25T00:01:39.403,6071013,935493.0,935713.0,0.1,0.294,1474.07999916,2199.14494906,935476.0,124295.77563856,5469.63781971
BTC_JPY,2020-05-25T00:01:44.187,6071189,935629.0,936601.0,0.1,0.4906,1468.33953992,2195.03694892,935870.0,124337.95978827,5473.00189303
BTC_JPY,2020-05-25T00:01:49.313,6071355,936906.0,937610.0,0.29100000000000004,1.591,1470.63098141,2190.34466741,936128.0,124366.55401739,5479.75903956
BTC_JPY,2020-05-25T00:01:54.82,6071541,937342.0,938086.0,0.47249999,1.3320339,1475.9848846,2186.66610131,937609.0,124411.46214737,5483.61210567
BTC_JPY,2020-05-25T00:01:59.89,6071733,939749.0,940610.0,0.3436,0.1,1470.72353943,2171.30008074,939750.0,124487.85445563,5503.756081
BTC_JPY,2020-05-25T00:02:04.823,6071896,938335.0,939062.0,0.47249999,0.1,1476.74602921,2174.01501848,938461.0,124515.31790422,5505.74559199
